,Unnamed: 0,DCA License Number,License Type,License Expiration Date,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough,Borough Code,Address_full,total_violations,active_violations,ecb_violations,acrive_ecb_violations,geo_address,geocoded,lat,lon
87,87,1132131-DCA,Business,03/31/2025,250 WEST PARKING CORP.,0,250,W 19TH ST,0,NEW YORK,NY,10011,2127367171,Manhattan,1.0,250 W 19TH ST,0.0,0.0,0.0,0.0,250 W 19TH ST NY 10011,"(40.7420899, -73.9990029)",40.7420899,-73.9990029
88,88,2082682-DCA,Business,03/31/2025,ABM INDUSTRY GROUPS LLC,ABM PARKING SERVICES,750,LEXINGTON AVE,0,NEW YORK,NY,10022,9145255897,Manhattan,1.0,750 LEXINGTON AVE,0.0,0.0,0.0,0.0,750 LEXINGTON AVE NY 10022,"(40.7626903, -73.9682642)",40.7626903,-73.9682642
89,89,0980801-DCA,Business,03/31/2025,"FIRST AVENUE PARKING, LLC",0,630,1ST AVE,0,NEW YORK,NY,10016,2127367171,Manhattan,1.0,630 1ST AVE,0.0,0.0,0.0,0.0,630 1ST AVE NY 10016,"(40.7451918, -73.97166419999999)",40.7451918,-73.97166419999999
90,90,2070280-DCA,Business,03/31/2021,PARKING SYSTEMS PLUS INC,0,301,E 69TH ST,0,NEW YORK,NY,10021,8009441424,Manhattan,1.0,301 E 69TH ST,0.0,0.0,0.0,0.0,301 E 69TH ST NY 10021,"(40.766825, -73.959278)",40.766825,-73.959278
91,91,2082681-DCA,Business,03/31/2025,ABM INDUSTRY GROUPS LLC,ABM PARKING SERVICES,866,UNITED NATIONS PLZ,0,NEW YORK,NY,10017,9145255897,Manhattan,1.0,866 UNITED NATIONS PLZ,0.0,0.0,0.0,0.0,866 UNITED NATIONS PLZ NY 10017,"(40.7526373, -73.9658847)",40.7526373,-73.9658847
92,92,0427239-DCA,Business,03/31/2025,9495 PARKING CORP.,0,1832,2ND AVE,0,NEW YORK,NY,10128,2122893800,Manhattan,1.0,1832 2ND AVE,0.0,0.0,0.0,0.0,1832 2ND AVE NY 10128,"(40.7831784, -73.9475317)",40.7831784,-73.9475317
93,93,0992413-DCA,Business,03/31/2025,CASTLE PARKING CORP.,0,2846,WEBSTER AVE,0,BRONX,NY,10458,7189334751,Bronx,2.0,2846 WEBSTER AVE,0.0,0.0,0.0,0.0,2846 WEBSTER AVE NY 10458,"(40.86634590000001, -73.8844482)",40.86634590000001,-73.8844482
94,94,0984236-DCA,Business,03/31/2025,61 JANE PARKING CORP.,0,61,JANE ST,0,NEW YORK,NY,10014,2122436303,Manhattan,1.0,61 JANE ST,0.0,0.0,0.0,0.0,61 JANE ST NY 10014,"(40.7382981, -74.0058899)",40.7382981,-74.0058899
95,95,2103699-DCA,Business,03/31/2025,354 EAST 91ST STREET PARKING CORP,0,1749,1ST AVE,0,NEW YORK,NY,10128,2127367171,Manhattan,1.0,1749 1ST AVE,0.0,0.0,0.0,0.0,1749 1ST AVE NY 10128,"(40.7800185, -73.9474169)",40.7800185,-73.9474169
96,96,2103990-DCA,Business,03/20/2023,"IMPERIAL PARKING (U.S.), LLC",0,6135,JUNCTION BLVD,0,REGO PARK,NY,11374,2129378660,Queens,4.0,6135 JUNCTION BLVD,0.0,0.0,0.0,0.0,6135 JUNCTION BLVD NY 11374,"(40.73364290000001, -73.864081)",40.73364290000001,-73.864081
97,97,2107034-DCA,Business,03/31/2025,MP STEINWAY PARKING LLC,0,3620,STEINWAY ST,0,LONG ISLAND CITY,NY,11101,2124903460,Queens,4.0,3620 STEINWAY ST,0.0,0.0,0.0,0.0,3620 STEINWAY ST NY 11101,"(40.7527952, -73.9242166)",40.7527952,-73.9242166
98,98,1452642-DCA,Business,03/31/2025,304 WEST 49TH PARKING CORP.,0,304,W 49TH ST,0,NEW YORK,NY,10019,2122475607,Manhattan,1.0,304 W 49TH ST,0.0,0.0,0.0,0.0,304 W 49TH ST NY 10019,"(40.7617062, -73.9873681)",40.7617062,-73.9873681
99,99,1470158-DCA,Business,03/31/2025,RYER PARKING LLC,0,2346,RYER AVE,0,BRONX,NY,10458,6463771900,Bronx,2.0,2346 RYER AVE,0.0,0.0,0.0,0.0,2346 RYER AVE NY 10458,"(40.8583226, -73.8982815)",40.8583226,-73.8982815
100,100,2003718-DCA,Business,03/31/2023,EAST 29 PARKING LLC,0,39,E 29TH ST,0,NEW YORK,NY,10016,2122624771,Manhattan,1.0,39 E 29TH ST,0.0,0.0,0.0,0.0,39 E 29TH ST NY 10016,"(40.7444225, -73.9840414)",40.7444225,-73.9840414
101,101,2089530-DCA,Business,03/31/2025,30-40-60 GARAGE LLC,0,30,E 9TH ST,0,NEW YORK,NY,10003,6469644323,Manhattan,1.0,30 E 9TH ST,0.0,0.0,0.0,0.0,30 E 9TH ST NY 10003,"(40.7318904, -73.99396109999999)",40.7318904,-73.99396109999999
102,102,2020001-DCA,Business,03/31/2025,44 ELIZABETH STREET PARKING CORP,0,44,ELIZABETH ST,0,NEW YORK,NY,10013,0,Manhattan,1.0,44 ELIZABETH ST,0.0,0.0,0.0,0.0,44 ELIZABETH ST NY 10013,"(40.7169096, -73.99643209999999)",40.7169096,-73.99643209999999
103,103,2042301-DCA,Business,03/31/2025,210 CENTRAL PARK SOUTH PARKING CORP.,0,210,CENTRAL PARK S,0,NEW YORK,NY,10019,2127367171,Manhattan,1.0,210 CENTRAL PARK S,0.0,0.0,0.0,0.0,210 CENTRAL PARK S NY 10019,"(40.7669838, -73.9800186)",40.7669838,-73.9800186
104,104,2051385-DCA,Business,05/24/2023,43-25 HUNTER STREET PARKING CORP.,0,4325,HUNTER ST,0,LONG ISLAND CITY,NY,11101,2127367171,Queens,4.0,4325 HUNTER ST,0.0,0.0,0.0,0.0,4325 HUNTER ST NY 11101,"(40.747748, -73.94253429999999)",40.747748,-73.94253429999999
105,105,1465356-DCA,Business,03/31/2025,ORMOND PLACE PARKING CORP.,0,12,CLAVER PL,0,BROOKLYN,NY,11238,7188570822,Brooklyn,3.0,12 CLAVER PL,0.0,0.0,0.0,0.0,12 CLAVER PL NY 11238,"(40.68275879999999, -73.9577369)",40.68275879999999,-73.9577369
106,106,2105918-DCA,Business,03/31/2025,215 E 95TH PARKING LLC,0,201,E 95TH ST,0,NEW YORK,NY,10128,2126869800,Manhattan,1.0,201 E 95TH ST,0.0,0.0,0.0,0.0,201 E 95TH ST NY 10128,"(40.7845154, -73.9498287)",40.7845154,-73.9498287
107,107,2035633-DCA,Business,03/31/2025,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",LAZ PARKING NY/NJ LLC,300,SCHERMERHORN ST,0,BROOKLYN,NY,11217,8605227641,Brooklyn,3.0,300 SCHERMERHORN ST,0.0,0.0,0.0,0.0,300 SCHERMERHORN ST NY 11217,"(40.6874612, -73.9826329)",40.6874612,-73.9826329
108,108,2052975-DCA,Business,03/31/2025,M&N Group Parking Inc,0,2990,JEROME AVE,0,BRONX,NY,10468,9174705093,Bronx,2.0,2990 JEROME AVE,0.0,0.0,0.0,0.0,2990 JEROME AVE NY 10468,"(40.873669, -73.8888363)",40.873669,-73.8888363
109,109,1245038-DCA,Business,03/31/2025,WELCOME PARKING LIMITED LIABILITY COMPANY,0,8806,VAN WYCK EXPY,0,JAMAICA,NY,11418,2016807129,Queens,4.0,8806 VAN WYCK EXPY,0.0,0.0,0.0,0.0,8806 VAN WYCK EXPY NY 11418,"(40.7020645, -73.81680709999999)",40.7020645,-73.81680709999999
110,110,2083503-DCA,Business,03/31/2025,ABM INDUSTRY GROUPS LLC,ABM PARKING SERVICES,1633,BROADWAY,0,NEW YORK,NY,10019,9145255897,Manhattan,1.0,1633 BROADWAY,243.0,3.0,353.0,37.0,1633 BROADWAY NY 10019,"(40.7620853, -73.9846163)",40.7620853,-73.9846163
111,111,2094049-DCA,Business,03/31/2025,LAZ PARKING NEW YORK/NEW JERSEY LLC,0,15902,JAMAICA AVE,0,JAMAICA,NY,11432,7184042575,Queens,4.0,15902 JAMAICA AVE,0.0,0.0,0.0,0.0,15902 JAMAICA AVE NY 11432,"(40.7032758, -73.79996489999999)",40.7032758,-73.79996489999999
112,112,1425382-DCA,Business,05/07/2023,34 NORTH 7TH PARKING CORP.,0,34,N 7TH ST,0,BROOKLYN,NY,11249,2127367171,Brooklyn,3.0,34 N 7TH ST,0.0,0.0,0.0,0.0,34 N 7TH ST NY 11249,"(40.7206424, -73.96252059999999)",40.7206424,-73.96252059999999
113,113,2102186-DCA,Business,03/31/2025,EDISON NY PARKING LLC,EDISON PARKFAST,182,SCHERMERHORN ST,0,BROOKLYN,NY,11201,973-849-2879,Brooklyn,3.0,182 SCHERMERHORN ST,0.0,0.0,0.0,0.0,182 SCHERMERHORN ST NY 11201,"(40.6890716, -73.9868596)",40.6890716,-73.9868596
114,114,1258315-DCA,Business,03/31/2025,MP HUB PARKING LLC,0,3000,3RD AVE,0,BRONX,NY,10455,2124903460,Bronx,2.0,3000 3RD AVE,0.0,0.0,0.0,0.0,3000 3RD AVE NY 10455,"(40.81899230000001, -73.9137835)",40.81899230000001,-73.9137835
115,115,1006124-DCA,Business,03/31/2025,"EDISON NY PARKING, LLC",0,161,10TH AVE,0,NEW YORK,NY,10011,973-643-7700,Manhattan,1.0,161 10TH AVE,0.0,0.0,0.0,0.0,161 10TH AVE NY 10011,"(40.7457774, -74.00596639999999)",40.7457774,-74.00596639999999
116,116,2027740-DCA,Business,03/31/2021,QUIK PARK EAST 94TH STREET LLC,0,1829,1ST AVE,0,NEW YORK,NY,10128,2126869800,Manhattan,1.0,1829 1ST AVE,0.0,0.0,0.0,0.0,1829 1ST AVE NY 10128,"(40.7824736, -73.94570089999999)",40.7824736,-73.94570089999999
117,117,1244225-DCA,Business,03/31/2025,PARK KWIK LLC,0,110,LIVINGSTON ST,0,BROOKLYN,NY,11201,7182222500,Brooklyn,3.0,110 LIVINGSTON ST,0.0,0.0,0.0,0.0,110 LIVINGSTON ST NY 11201,"(40.6909831, -73.9899258)",40.6909831,-73.9899258
118,118,2094768-DCA,Business,03/31/2021,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",0,228,WATER ST,0,NEW YORK,NY,10038,8605227641,Manhattan,1.0,228 WATER ST,0.0,0.0,0.0,0.0,228 WATER ST NY 10038,"(40.7076735, -74.0031194)",40.7076735,-74.0031194
119,119,0901637-DCA,Business,03/31/2025,WOOSTER PARKING CORP.,0,349,CANAL ST,0,NEW YORK,NY,10013,212-929-9404,Manhattan,1.0,349 CANAL ST,0.0,0.0,0.0,0.0,349 CANAL ST NY 10013,"(40.7207952, -74.0035516)",40.7207952,-74.0035516
120,120,2080640-DCA,Business,03/31/2025,E 74TH PARKING CORP.,0,343,E 74TH ST,0,NEW YORK,NY,10021,8009441424,Manhattan,1.0,343 E 74TH ST,0.0,0.0,0.0,0.0,343 E 74TH ST NY 10021,"(40.7696861, -73.9557104)",40.7696861,-73.9557104
121,121,1333128-DCA,Business,03/31/2025,2721 NEIGHBORHOOD PARKING LOT CORP.,0,2721,BRONXWOOD AVE,0,BRONX,NY,10469,347-427-7606,Bronx,2.0,2721 BRONXWOOD AVE,0.0,0.0,0.0,0.0,2721 BRONXWOOD AVE NY 10469,"(40.866546, -73.861892)",40.866546,-73.861892
122,122,2043321-DCA,Business,03/31/2025,PARK FDB LLC,0,2280,FREDERICK DOUGLASS BLVD,0,NEW YORK,NY,10027,2122228487,Manhattan,1.0,2280 FREDERICK DOUGLASS BLVD,0.0,0.0,0.0,0.0,2280 FREDERICK DOUGLASS BLVD NY 10027,"(40.8084376, -73.9520091)",40.8084376,-73.9520091
123,123,1122123-DCA,Business,03/31/2021,23RD STREET PARKING INC,0,318,E 23RD ST,0,NEW YORK,NY,10010,718-551-8963,Manhattan,1.0,318 E 23RD ST,0.0,0.0,0.0,0.0,318 E 23RD ST NY 10010,"(40.737256, -73.979923)",40.737256,-73.979923
124,124,2097372-DCA,Business,03/31/2025,115 EAST 87TH STREET PARKING CORP.,0,115,E 87TH ST,0,NEW YORK,NY,10128,2127367171,Manhattan,1.0,115 E 87TH ST,0.0,0.0,0.0,0.0,115 E 87TH ST NY 10128,"(40.7807091, -73.9556597)",40.7807091,-73.9556597
125,125,1386079-DCA,Business,11/29/2012,"ONE PARKING GOTHAM, INC.",0,4201,28TH ST,0,LONG ISLAND CIT,NY,11101,4802722100,Queens,4.0,4201 28TH ST,0.0,0.0,0.0,0.0,4201 28TH ST NY 11101,"(40.7492634, -73.9388596)",40.7492634,-73.9388596
126,126,0916799-DCA,Business,03/31/2021,PARK ON 44TH CORP.,0,230,E 44TH ST,0,NEW YORK,NY,10017,2127373279,Manhattan,1.0,230 E 44TH ST,0.0,0.0,0.0,0.0,230 E 44TH ST NY 10017,"(40.7512954, -73.972218)",40.7512954,-73.972218
127,127,2099667-DCA,Business,03/31/2025,333 EAST 46TH PARKING CORP,0,333,E 46TH ST,0,NEW YORK,NY,10017,2127367171,Manhattan,1.0,333 E 46TH ST,0.0,0.0,0.0,0.0,333 E 46TH ST NY 10017,"(40.7520734, -73.96900029999999)",40.7520734,-73.96900029999999
128,128,2101786-DCA,Business,03/31/2025,157 WEST 83RD PARKING MANAGEMENT CORP.,0,157,W 83RD ST,0,NEW YORK,NY,10024,2127367171,Manhattan,1.0,157 W 83RD ST,0.0,0.0,0.0,0.0,157 W 83RD ST NY 10024,"(40.7855309, -73.9753353)",40.7855309,-73.9753353
129,129,0429658-DCA,Business,03/31/2025,REGAL PARKING LLC,0,250,MADISON AVE,0,NEW YORK,NY,10016,2126869800,Manhattan,1.0,250 MADISON AVE,0.0,0.0,0.0,0.0,250 MADISON AVE NY 10016,"(40.7504608, -73.9812448)",40.7504608,-73.9812448
130,130,1101721-DCA,Business,03/31/2007,LIANA PARKING CORP.,0,330,E 70TH ST,0,NEW YORK,NY,10021,2126444955,Manhattan,1.0,330 E 70TH ST,0.0,0.0,0.0,0.0,330 E 70TH ST NY 10021,"(40.7666941, -73.9578868)",40.7666941,-73.9578868
131,131,2108227-DCA,Business,03/31/2025,EMPIRE I PARKING GARAGE INC,0,950,WESTCHESTER AVE,0,BRONX,NY,10459,3472207660,Bronx,2.0,950 WESTCHESTER AVE,0.0,0.0,0.0,0.0,950 WESTCHESTER AVE NY 10459,"(40.8223579, -73.8960273)",40.8223579,-73.8960273
132,132,2103726-DCA,Business,03/31/2025,MP ASHLAND PARKING LLC,0,152,ASHLAND PLACE,0,BROOKLYN,NY,11201,212-490-3460,Brooklyn,3.0,152 ASHLAND PLACE,0.0,0.0,0.0,0.0,152 ASHLAND PLACE NY 11201,"(40.6908333, -73.97895849999999)",40.6908333,-73.97895849999999
133,133,2078121-DCA,Business,03/31/2025,GM PARK GROUP INC,0,116,NOSTRAND AVE,0,BROOKLYN,NY,11205,6466100315,Brooklyn,3.0,116 NOSTRAND AVE,0.0,0.0,0.0,0.0,116 NOSTRAND AVE NY 11205,"(40.6961255, -73.9530193)",40.6961255,-73.9530193
134,134,2017620-DCA,Business,03/31/2021,QUIK PARK 3RD AVE LLC,0,1142,3RD AVE,0,NEW YORK,NY,10065,212-686-9800,Manhattan,1.0,1142 3RD AVE,0.0,0.0,0.0,0.0,1142 3RD AVE NY 10065,"(40.76648350000001, -73.9633564)",40.76648350000001,-73.9633564
135,135,0369956-DCA,Business,03/31/2025,STATE-PEARL GARAGE INC.,0,1,BATTERY PARK PLZ,0,NEW YORK,NY,10004,2124072516,Manhattan,1.0,1 BATTERY PARK PLZ,0.0,0.0,3.0,0.0,1 BATTERY PARK PLZ NY 10004,"(40.7033758, -74.0138065)",40.7033758,-74.0138065
136,136,2097128-DCA,Business,03/31/2025,146-154 THIRD AVENUE PARKING CORP,0,146,3RD AVE,0,NEW YORK,NY,10003,2127367171,Manhattan,1.0,146 3RD AVE,0.0,0.0,0.0,0.0,146 3RD AVE NY 10003,"(40.7342469, -73.9868079)",40.7342469,-73.9868079
137,137,2106625-DCA,Business,02/21/2023,"IMPERIAL PARKING (U.S.), LLC",0,2910,BROADWAY,0,ASTORIA,NY,11106,2129378660,Queens,4.0,2910 BROADWAY,27.0,3.0,3.0,1.0,2910 BROADWAY NY 11106,"(40.80642659999999, -73.96457260000001)",40.80642659999999,-73.96457260000001
138,138,2111188-DCA,Business,03/31/2025,PROPARK AMERICA NEW YORK LLC,0,139,CHARLES STREET,0,NEW YORK,NY,10014,9174152415,Manhattan,1.0,139 CHARLES STREET,2.0,2.0,1.0,1.0,139 CHARLES STREET NY 10014,"(40.7343081, -74.0081211)",40.7343081,-74.0081211
139,139,2103994-DCA,Business,05/23/2023,MP PIER 57 PARKING LLC,0,29,11TH AVE,0,NEW YORK,NY,10011,212-490-3460,Manhattan,1.0,29 11TH AVE,0.0,0.0,0.0,0.0,29 11TH AVE NY 10011,"(40.7431157, -74.0088226)",40.7431157,-74.0088226
140,140,1338636-DCA,Business,03/31/2025,HARL PARKING CORP.,0,1481,5TH AVE,0,NEW YORK,NY,10035,2129299404,Manhattan,1.0,1481 5TH AVE,0.0,0.0,0.0,0.0,1481 5TH AVE NY 10035,"(40.8025728, -73.9445971)",40.8025728,-73.9445971
141,141,2067173-DCA,Business,03/31/2025,ELMHURST PARKING CORPORATION,0,8015,41ST AVE,0,ELMHURST,NY,11373,9173251969,Queens,4.0,8015 41ST AVE,0.0,0.0,0.0,0.0,8015 41ST AVE NY 11373,"(40.7463151, -73.8862324)",40.7463151,-73.8862324
142,142,2008172-DCA,Business,03/31/2015,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",0,250,W 50TH ST,0,NEW YORK,NY,10019,8605227641,Manhattan,1.0,250 W 50TH ST,0.0,0.0,0.0,0.0,250 W 50TH ST NY 10019,"(40.7619828, -73.9856872)",40.7619828,-73.9856872
143,143,2024014-DCA,Business,03/31/2025,62 MULBERRY PARKING CORP,0,62,MULBERRY ST,0,NEW YORK,NY,10013,212-736-7171,Manhattan,1.0,62 MULBERRY ST,0.0,0.0,0.0,0.0,62 MULBERRY ST NY 10013,"(40.7155922, -73.99921450000001)",40.7155922,-73.99921450000001
144,144,1328217-DCA,Business,03/31/2025,WILLBE PARKING LLC,0,318,E 15TH ST,0,NEW YORK,NY,10003,2122604305,Manhattan,1.0,318 E 15TH ST,0.0,0.0,0.0,0.0,318 E 15TH ST NY 10003,"(40.7325205, -73.9837146)",40.7325205,-73.9837146
145,145,1002786-DCA,Business,03/31/2025,111 EIGHTH AVENUE PARKING LLC,0,111,8TH AVE,0,NEW YORK,NY,10011,2126869800,Manhattan,1.0,111 8TH AVE,0.0,0.0,0.0,0.0,111 8TH AVE NY 10011,"(40.7407788, -74.0021738)",40.7407788,-74.0021738
146,146,2038951-DCA,Business,03/31/2025,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",LAZ PARKING NY/NJ LLC,13620,38TH AVE,0,FLUSHING,NY,11354,8605227641,Queens,4.0,13620 38TH AVE,0.0,0.0,0.0,0.0,13620 38TH AVE NY 11354,"(40.7609223, -73.8300252)",40.7609223,-73.8300252
147,147,1464646-DCA,Business,03/31/2025,DISCOVER 97 PARKING LLC,0,750,COLUMBUS AVE,0,NEW YORK,NY,10025,2126869800,Manhattan,1.0,750 COLUMBUS AVE,0.0,0.0,0.0,0.0,750 COLUMBUS AVE NY 10025,"(40.793337, -73.967587)",40.793337,-73.967587
148,148,2024293-DCA,Business,05/27/2017,PROPARK AMERICA NEW YORK LLC,0,9015,QUEENS BLVD,0,ELMHURST,NY,11373,9174152415,Queens,4.0,9015 QUEENS BLVD,0.0,0.0,0.0,0.0,9015 QUEENS BLVD NY 11373,"(40.7347968, -73.8689669)",40.7347968,-73.8689669
149,149,1234298-DCA,Business,03/31/2025,METROPOLITAN 51 PARKING LLC,0,569-573,LEXINGTON AVE,0,NEW YORK,NY,10022,2123088474,Manhattan,1.0,569-573 LEXINGTON AVE,0.0,0.0,0.0,0.0,569-573 LEXINGTON AVE NY 10022,"(40.7569165, -73.9718646)",40.7569165,-73.9718646
150,150,0982918-DCA,Business,03/31/2025,331 50TH ST. PARKING CORP.,0,336,W 51ST ST,0,NEW YORK,NY,10019,991793977,Manhattan,1.0,336 W 51ST ST,0.0,0.0,0.0,0.0,336 W 51ST ST NY 10019,"(40.76336310000001, -73.9872116)",40.76336310000001,-73.9872116
151,151,2093271-DCA,Business,03/31/2025,MP HEIGHTS PARKING LLC,0,107,COLUMBIA HTS,0,BROOKLYN,NY,11201,2124903460,Brooklyn,3.0,107 COLUMBIA HTS,0.0,0.0,0.0,0.0,107 COLUMBIA HTS NY 11201,"(40.69935, -73.995355)",40.69935,-73.995355
152,152,2097368-DCA,Business,03/31/2025,MP WEST 34 JAV LLC,0,651,W 33RD ST,0,NEW YORK,NY,10001,212-490-3460,Manhattan,1.0,651 W 33RD ST,0.0,0.0,0.0,0.0,651 W 33RD ST NY 10001,"(40.756015, -74.003666)",40.756015,-74.003666
153,153,0469552-DCA,Business,03/31/2021,CONSOLIDATED PARKING LLC,0,146,3RD AVE,0,NEW YORK,NY,10003,2126869800,Manhattan,1.0,146 3RD AVE,0.0,0.0,0.0,0.0,146 3RD AVE NY 10003,"(40.7342469, -73.9868079)",40.7342469,-73.9868079
154,154,2086374-DCA,Business,03/31/2025,SEWARD PARK GARAGE LLC,0,240,E BROADWAY,0,NEW YORK,NY,10002,6465840409,Manhattan,1.0,240 E BROADWAY,0.0,0.0,0.0,0.0,240 E BROADWAY NY 10002,"(40.71458130000001, -73.9863353)",40.71458130000001,-73.9863353
155,155,1305460-DCA,Business,03/31/2025,THEATER 50 PARKING LLC,0,305,W 50TH ST,0,NEW YORK,NY,10019,2126869800,Manhattan,1.0,305 W 50TH ST,0.0,0.0,0.0,0.0,305 W 50TH ST NY 10019,"(40.7626916, -73.9861736)",40.7626916,-73.9861736
156,156,1423872-DCA,Business,03/31/2025,PARK KWIK LLC,0,85,ADAMS ST,0,BROOKLYN,NY,11201,7182222500,Brooklyn,3.0,85 ADAMS ST,0.0,0.0,0.0,0.0,85 ADAMS ST NY 11201,"(40.7017364, -73.988309)",40.7017364,-73.988309
157,157,2103151-DCA,Business,03/31/2025,MP 80 DEKALB PARKING LLC,0,74,DEKALB AVE,0,BROOKLYN,NY,11201,2124903460,Brooklyn,3.0,74 DEKALB AVE,0.0,0.0,0.0,0.0,74 DEKALB AVE NY 11201,"(40.68968960000001, -73.979976)",40.68968960000001,-73.979976
158,158,2109439-DCA,Business,03/08/2023,II IN LOT PARKING CORP,0,2028,CRESTON AVE,0,BRONX,NY,10453,3476175862,Bronx,2.0,2028 CRESTON AVE,0.0,0.0,0.0,0.0,2028 CRESTON AVE NY 10453,"(40.8521665, -73.9051685)",40.8521665,-73.9051685
159,159,0887551-DCA,Business,03/31/2025,"J & B PARKING GARAGE, INC.",0,2123,AMSTERDAM AVE,0,NEW YORK,NY,10032,2125433328,Manhattan,1.0,2123 AMSTERDAM AVE,0.0,0.0,0.0,0.0,2123 AMSTERDAM AVE NY 10032,"(40.8380333, -73.9378045)",40.8380333,-73.9378045
160,160,2072503-DCA,Business,03/31/2025,LAZ PARKING NEW YORK/NEW JERSEY LLC,"LAZ PARKING NY, NJ LLC",525,E 68TH ST,0,NEW YORK,NY,10065,7184042575,Manhattan,1.0,525 E 68TH ST,0.0,0.0,0.0,0.0,525 E 68TH ST NY 10065,"(40.7647771, -73.95480069999999)",40.7647771,-73.95480069999999
161,161,2051269-DCA,Business,10/27/2022,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",0,1113,YORK AVE,0,NEW YORK,NY,10065,8605227641,Manhattan,1.0,1113 YORK AVE,0.0,0.0,0.0,0.0,1113 YORK AVE NY 10065,"(40.7596752, -73.9595399)",40.7596752,-73.9595399
162,162,2108228-DCA,Business,03/31/2025,EMPIRE II PARKING GARAGE INC,0,780,SAINT ANNS AVE,0,BRONX,NY,10456,3472207660,Bronx,2.0,780 SAINT ANNS AVE,0.0,0.0,0.0,0.0,780 SAINT ANNS AVE NY 10456,"(40.8202523, -73.9099413)",40.8202523,-73.9099413
163,163,2092125-DCA,Business,03/31/2025,KK ENTERPRISE GROUP INC,0,4745,PARK AVE,0,BRONX,NY,10458,9173277488,Bronx,2.0,4745 PARK AVE,0.0,0.0,0.0,0.0,4745 PARK AVE NY 10458,"(40.8605181, -73.8918942)",40.8605181,-73.8918942
164,164,1402662-DCA,Business,03/31/2025,330 THIRD PARKING CORP.,0,330,3RD AVE,0,NEW YORK,NY,10010,2127367171,Manhattan,1.0,330 3RD AVE,0.0,0.0,0.0,0.0,330 3RD AVE NY 10010,"(40.7394962, -73.982669)",40.7394962,-73.982669
165,165,1432040-DCA,Business,03/31/2025,1908 PARK AVENUE STORAGE LLC,1908 PARKING COMPANY,1908,PARK AVE,0,NEW YORK,NY,10035,212-427-4004,Manhattan,1.0,1908 PARK AVE,0.0,0.0,0.0,0.0,1908 PARK AVE NY 10035,"(40.8081981, -73.9372254)",40.8081981,-73.9372254
166,166,2071856-DCA,Business,03/31/2025,BRUCKNER PARKING LLC,0,25,BRUCKNER BLVD,0,BRONX,NY,10454,212-929-9404,Bronx,2.0,25 BRUCKNER BLVD,0.0,0.0,0.0,0.0,25 BRUCKNER BLVD NY 10454,"(40.80747969999999, -73.92849629999999)",40.80747969999999,-73.92849629999999
167,167,2105939-DCA,Business,03/31/2025,MP CROY PARKING LLC,0,12,E 86TH ST,0,NEW YORK,NY,10028,2124903460,Manhattan,1.0,12 E 86TH ST,0.0,0.0,0.0,0.0,12 E 86TH ST NY 10028,"(40.7809146, -73.9593289)",40.7809146,-73.9593289
168,168,2097371-DCA,Business,03/31/2025,301 EAST 40TH STREET PARKING CORP.,0,301,E 40TH ST,0,NEW YORK,NY,10016,2127367171,Manhattan,1.0,301 E 40TH ST,0.0,0.0,0.0,0.0,301 E 40TH ST NY 10016,"(40.7485204, -73.9728441)",40.7485204,-73.9728441
169,169,2039078-DCA,Business,03/31/2021,"LAZ PARKING NEW YORK/NEW JERSEY, LLC",LAZ PARKING NY/NJ LLC,779-789,RIVERSIDE DR,0,NEW YORK,NY,10032,8605227641,Manhattan,1.0,779-789 RIVERSIDE DR,0.0,0.0,0.0,0.0,779-789 RIVERSIDE DR NY 10032,"(40.8351278, -73.94769409999999)",40.8351278,-73.94769409999999
170,170,2096582-DCA,Business,11/16/2021,"LAZ PARKING NEW YORK, NEW JERSEY LLC",0,1283,YORK AVE,0,NEW YORK,NY,10065,2122652239,Manhattan,1.0,1283 YORK AVE,0.0,0.0,0.0,0.0,1283 YORK AVE NY 10065,"(40.7648862, -73.9557336)",40.7648862,-73.9557336
171,171,2031173-DCA,Business,03/31/2021,ACE'S PARKING GARAGE INC.,0,950,WESTCHESTER AVE,0,BRONX,NY,10459,3472207660,Bronx,2.0,950 WESTCHESTER AVE,0.0,0.0,0.0,0.0,950 WESTCHESTER AVE NY 10459,"(40.8223579, -73.8960273)",40.8223579,-73.8960273
172,172,2106349-DCA,Business,03/31/2025,SAFE PARKING NYC INC,0,424,E 147TH ST,0,BRONX,NY,10455,9175290966,Bronx,2.0,424 E 147TH ST,0.0,0.0,0.0,0.0,424 E 147TH ST NY 10455,"(40.814197, -73.9177493)",40.814197,-73.9177493
173,173,0368502-DCA,Business,03/31/2025,GLOBAL PARKING LLC,0,143,W 40TH ST,0,NEW YORK,NY,10018,2126869800,Manhattan,1.0,143 W 40TH ST,0.0,0.0,0.0,0.0,143 W 40TH ST NY 10018,"(40.754266, -73.9871759)",40.754266,-73.9871759
