CompanyName,TotalCost
MARLIN PLUMBING OF MIAMI INC,998400.0
SOUTHERN COAST ENTERPRISES INC,992234.0
FERRAN SERVICES & CONTRACTING INC,991400.0
GREAT DANE PETROLEM CONTRACTORS INC,986851.0
MIGE GROUP LLC,986763.0
ALL STATE CONTRACTORS LLC,985639.0
MCI CONTRACTORS  INC,985197.0
MORA & ORTIZ GENERAL CONTRACTOR INC,985000.0
G3 CONSTRUCTION INC.,985000.0
HABITAT GROUP INC,980854.0
CODA ROOFING INC,980674.0
PANTHER AIR CONDITIONING,977500.0
JAM MECHANICAL CONTRACTOR INC.,977370.0
CERTIFIED POOL MECHANICS 1 INC,977000.0
New Beach Construction Partners Co,975625.0
CAPOTE PLUMBING CORP,969950.0
Ximeno Plumbing Inc.,968900.0
Octagon Construction Corp,965846.0
Fennec LLC,961336.0
Summers Fire Sprinklers Inc.,956600.0
MAXICON LLC,955948.0
TriCity Electric Co. Inc.,954000.0
PEDRINI CONSTRUCTION INC,953326.0
FORBES CONSTRUCTION LLC,952590.0
C & I CONSTRUCTION AND DESIGN  INC,950000.0
GABLES AIR CONDITIONING CORP,945500.0
G FORCE WATERPROOFING & RESTORATION  LLC,943989.0
ESTRELLA PLUMBING INC,940600.0
PLP CONSTRUCTION GROUP INC.,940426.0
GCA INC,935500.0
RamTech Construction Inc,934687.0
SS POWER & LIGHT ELECTRIC INC.,930685.2
LUXON CONSTRUCTION LLC ,930533.0
Harmison Electric Group Inc.,928162.0
BAKER CONCRETE CONSTRUCTION INC,925778.0
BA DESIGN GROUP INC,921102.0
SIEMENS INDUSTRY INC.,918725.0
PAIZ CONSTRUCTION AND ROOFING SERVICE  CORP. ,918499.0
SPARK ELECTRIC INC ,914566.0
UNO CONSTRUCTION SERVICES LLC,912200.0
ROCK STAR POOLS & WATERFALLS INC,911130.0
ATLAS CONSTRUCTION AND MANAGEMENT  LLC,910000.0
AG GENERAL CONTRACTOR LLC,908116.0
NEC ELECTRIC SOLUTIONS CORP,907858.4
ADONAI DESIGN & CONSTRUCTION  INC.,907633.0
Phillips Fire Sprinklers  Inc.,904704.0
LONGMAN ELECTRIC  INC ,903200.0
Green Planet Electric Inc.,902977.0
GERARDI CONSTRUCTION INC,901339.0
FBD CONTRACTING GROUP INC,900659.0
Calypso Pool Company,900500.0
INFINITI CUSTOM HOMES & CONSTRUCTION INC,900000.0
MARIN & MARIN CONSTRUCTION INC,900000.0
JOHNSON CONTRACTING SERVICES  INC,897447.0
VICO PAINTING CONTRACTORS LLC,895700.0
Complex Circuit Electrical Services  INC.,893220.4
Window & Door Design Center Of Florida Company,889243.0
Superior Electrical Contractors Inc.,889150.0
TAFUR CONSTRUCTION CORP,886448.0
ORLANDO PLUMBING CONTRACTOR CORP,882800.0
AJAX BUILDING COMPANY  LLC,878318.0
Carly Electrical Service Inc.,876935.2
FIRM BUILDER LLC,875000.0
PAU PLUMBING CONTRACTOR INC,874167.0
ARFRAN INC,873321.0
Z ROOFING & WATERPROOFING INC,871631.0
Albu & Associates Inc.,870263.0
SOUTHEAST MARINE CONSTRUCTION  INC.,870214.0
INDUSTRIAL ELECTRICAL SYSTEMS CORP,867363.0
GEC ASSOCIATES INC,865726.0
ANOUVILLE CONSULTING AND CONSTRUCTION LLC,864750.0
AUTANA ENTERPRISES INC,862893.0
RR WELDING AND METAL WORK CORP,858108.0
Pomeroy Electric Inc.,857000.0
Absolute Fire Protection Services  INC.,856917.0
FXD Construction  LLC,856038.0
OUTDO BUILDERS INC,854985.0
Custom Pool Systems LLC,854438.0
Edfalconstruction LLC,852906.0
Builders Stone Constructions LLC,849927.0
INNOVATIVE SOLUTIONS CONSTRUCTION INC.,849548.0
HL CONSTRUCTORS INC.,849500.0
JCYH ELECTRIC CORP,847428.2
DEEM LLC,842400.0
Contour Marine Inc,840676.0
ACTIVE FIRE SPRINKLERS  INC.,837575.0
Walter Plumbing Corp,835500.0
AMORE CONSTRUCTION COMPANY,832475.0
CONSTRUCT USA LLC,831350.0
ACCORDIAN SHIELDS OF FLORIDA LLC,825689.0
Freemans Construction & Engineering Group Inc.,824110.0
Ampstrong Electric Inc.,822687.0
UNITECH BUILDERS CORP,822023.0
GALAXY CONSTRUCTION INC.,820186.62
CARIBBEAN BUILDING  CORP. ,817500.0
ECONOMY FIRE PROTECTION INC,817153.0
AMICON DEVELOPMENT GROUP  LLC,814000.0
RBG/Carib Construction Corp,811643.0
Ultimate Contractors Inc,811000.0
SHOVEL CONSTRUCTION LLC,808947.0
RQ ELECTRICAL INC,807015.0
EBL PARTNERS  LLC.,804000.0
Sagewood Construction Development Corp,803084.0
THREE COUNTY CONSTRUCTION INC.,801394.0
MANAGEMENT RESOURCES SYSTEMS INC,801163.0
Double AA Electrical Corp,801003.8
TOWER CONSTRUCTION MANAGEMENT LLC,800365.0
Design Build Interamerican Inc,797702.0
GROOM CONSTRUCTION CO INC,795000.0
MAROCEF INC. ,794664.0
SOUTH FLORIDA COASTAL ELECTRIC  INC. ,793700.0
Caymares Martin Electrical Contractor Inc,792280.0
SUMMIT DESIGN + BUILD INC.,790500.0
Unique Structures  LLC,790310.0
SOFL INC.,789377.0
Tua Minority Builder  LLC,787413.0
ENVIROTECH ROOFING GROUP  INC.,785500.0
S & L FIRE PROTECTION dba SCK ENTERPRISES  INC,778911.0
SCALE COLLABORATIVE LLC,778602.0
ELECTRIC FORCE INC.,777080.6
Garden City EP  LLC,776354.0
TRUPROOF  INC.,775000.0
PAHER CONSTRUCTION CORP.,774165.0
Weather Tech Roofing & Waterproofing  INC.,770649.0
J&C CONSTRUCTION LLC,770000.0
CUDA CONSTRUCTION MANAGEMENT G&G CONSTRUCTION GROUP,769439.0
Caribe Electrical Contractor  Inc.,768831.0
TWS FABRICATORS INC.,767500.0
TINOS CONSTRUCTION CORP,766745.0
South Florida Electrical Consultants Inc,765534.0
POWER TECHNOLOGY SERVICES,765257.0
VENUR CONSTRUCTION  LLC.,764760.0
American Glass & WIndow Inc.,764511.0
ZTI LLC,763000.0
ACE Construction,762300.0
Global Electrical Contractor Corp.,761060.0
SALVADOR NISTAL LLC,760613.0
LIUCON DEVELOPMENT SERIES LLC,759800.0
HIDALGO CONSTRUCTION COMPANY ,759000.0
Mowzoon Development ,758251.0
WESTCOAST MECHANICAL CONTRACTORS LLC,758123.0
The Rinaldi Group of Florida  LLC,758050.0
Sanandres Construction and Consulting Group,755190.0
ASTA DEVELOPERS  LLC,753001.0
DANCO CONSTRUCTION CORP,750000.0
ETHICS LOYALTY SERVICE CONSTRUCTION  INC,750000.0
 Leverage Windows LLC,745964.0
AG Contractors Corp,742579.0
Mega Electric Inc,739945.2
M.D.S. Builders Inc.,738500.0
Prosperity Quality Services Inc,735000.0
RALLY CONSTRUCTION CORP,735000.0
ELTEC CONSTRUCTION & INVESTMENT LIQUIDATION GROUP INC,734994.0
SDA Construction Corp,734081.0
AVISPL LLC,726604.0
GENSET FIRE AND SECURITY LLC,725271.0
JYP SERVICE & REPAIRS  CORP,723950.0
SKY WERK DEVELOPMENT LLC,723576.0
TWENTY TWO GROUP LLC,722663.0
Fla Construction Group Inc,722135.0
AD GROUP US LLC,720880.0
A & E BROTHERS ROOFING  INC. ,719300.0
L E PRESTIGE LLC,718968.0
Precision Roofing Corp,716601.0
THORNTON CONSTRUCTION COMPANY INC.,715775.0
R & I Plumbing Service Corp.,712438.0
INTEGRATED SECURITY SYSTEMS,711499.0
MARINO CONSTRUCTION ENGINEERING INC,710500.0
SPECIALIZED CONSTRUCTION  INC.,709946.0
Metro Dade Security Systems,708201.0
D & J CONSTRUCTION INC. ,707501.0
BC ARVIZU CONSTRUCTION INC,705367.0
MORIAH DEMOLITION AND CONSTRUCTION COMPANY,704296.0
BUILD & FIX INC,703626.0
RAM General Contracting & Development INC,700000.0
WSA SYSTEMSBOCA INC,700000.0
ALL ABOUT CONSTRUCTION INC,696516.0
THE ADT SECURITY CORPORATION,694808.0
EVORA INVESTMENT INC,692804.0
ALL JER CONSTRUCTION CORP,691878.0
SOUTH FLORIDA ELECTRICAL SERVICES INC,691214.0
MP CONSTRUCTION GROUP LLC,690500.0
SOUTH FLORIDA RESTORATION INC,690396.0
FLORIDA ATLANTIC GENERAL CONTRACTING LLC ,690239.0
DOWNRITE ENGINEERING CORP,690000.0
PLAZA CONSTRUCTION GROUP FLORIDA  LLC,689760.0
AMERI TEMP AIR CONDITIONING ,688503.0
GRACO CONSTRUCTION GROUP  INC,687752.0
MPBX  INC .,686290.0
Weathermakers Air Conditioning,683800.0
ALL FIRE SERVICES  INC,682731.0
Swimming Pools of Florida Inc.,680070.0
SHORE CONSTRUCTION INC,680000.0
DOGA CONSTRUCTION INC,679751.0
LITECRETE INC,677501.0
Extreme Roofing Inc.,677500.0
XTRM CONSTRUCTION CORP,677100.0
DYNALECTRIC COMPANY,676377.0
MODERN DESIGN MIAMI CORP,675452.0
COHEN CONSTRUCTION INC.,675000.0
KP Roofing Masters LLC,674357.0
MILLER GLASS & GLAZING INC,672048.0
ABOVE ALL PLUMBING CONTRACTORS INC.,671000.0
ALL ABOUT FENCING CONTRACTOR INC DBA FENCES FOR LESS,670885.0
Olin Wayne Companies Inc,669500.0
KONSTRUCTICA LLC,667786.0
AIR ZONE SYSTEM LLC,667500.0
E & E SYSTEMS INC,664357.0
UNITED FIRE PROTECTION,661400.0
FRANCIS ENGINEERING INC,660000.0
SOUTH BEACH PLUMBING CONTRACTOR INC,656000.0
Sierra Commercial Construction Inc,655785.0
THERMAL CONCEPTS LLC,652000.0
TRINITY CONSTRUCTION GROUP  LLC,651875.0
Cobo Construction Corporation,650903.0
AA GLASS AND WINDOWS (MIRRORS),649479.0
Nexus Construction And Design LLC,649425.0
Honshy Electric Company Inc.,649000.0
NODAL CONSTRUCTION & ELECTRIC ASSOCIATES INC,646612.0
ARKEST LLC ,645000.0
Cherokee Enterprises Inc.,644651.0
CFH RENOVATIONS dba CFH GROUP LLC,642180.0
ARAGON ELECTRIC LLC ,641920.0
GREEN SOLUTIONS SOLAR & RENOVATIONS LLC,641891.0
FERRO BUILDERS GROUP  LLC,641367.0
E&E Construction Company Inc,640915.0
LECHNER CONSTRUCTION MANAGEMENT LLC,640800.0
WEATHERMAKERS ELECTRIC CONTRACTORS LLC,637163.2
JUNEAU CONSTRUCTION COMPANY LLC,637139.0
RF CONSTRUCTION GROUP INC,637003.0
Alligator Construction Inc.,635900.0
RJ Quality Plumbing Corporation,634000.0
CALIMA INVESTMENTS  INC,633100.0
B & K CONTRACTOR SERVICES INC,632651.0
Airstron,631500.0
FAOUR GLASS TECHNOLOGIES,631305.0
FIRE LINK TECHNOLOGIES INC.,630475.0
RISKAS CONSTRUCTION CORP,629638.0
Gables Window & Door LLC,629153.0
RAMI CONSTRUCTION GROUP INC,627851.0
Brophy Air Specialty Group LLC,627832.0
E & M Plumbing Inc.,627000.0
Atlantik Mechanical Inc,626500.0
BLUENEST DEVELOPMENT LLC ,626105.0
BUNELL MARINE LLC,625000.0
A & M Hurricane Protection LLC,623430.0
Doubleday Engineering LLC,622000.0
FRG Development & Construction Inc.,621247.0
ALTA HOME REMODELING CO. ,619108.0
Constructive Consulting Services,617852.0
Lemartec Corporation,617500.0
MCRT FLORIDA CONSTRUCTION LLC,616194.0
RED BEAM CONSTRUCTION GROUP INC,616139.0
ATLANTIC COAST CONSTRUCTION INC,616000.0
C.R. MECHANICAL CONTRACTOR  INC. ,615000.0
ARISTONE INTERIORS INC,614428.0
GR Electrical Services Inc,613330.2
FLORIDA WINDOW & DOOR,613138.0
PERFORMANCE GLAZING SOLUTIONS LLC.,612600.0
SPCU MAINTENANCE REPAIR & CONSTRUCTION CORP,612355.0
MIAMI RESTAURANT REPAIRS  INC,611500.0
Lock Tight Impact Windows and Doors INC.,611498.0
ETEK Fire Alarms Inc.,611200.0
ECOTECH  Plumbing Corp.,611000.0
CRAWFORDTRACEY CORP. ,610481.0
Palmetto Plumbing CO. of Hialeah Inc.,610000.0
GENERAL CONSTRUCTION MASTER CORP,609416.0
ROCKET PLUMBING CORP ,607700.0
MAG BUILDERS LLC,607473.0
FRONTIER BUILDING CORP. ,606288.0
PGS CONSTRUCTION LLC,605700.0
PERPAT CONSTRUCTION  CORP/DBA  Pirsa Miami Corp,605106.0
FVA26 LLC,604332.0
Optimum Contractors Inc.,604124.0
DALMA BUILDERS LLC,603900.0
ZIA CONSTRUCTION LLC,603037.0
DLC DEVELOPMENT GROUP  LLC,602000.0
Regency Maintenance & Electric Inc.,601130.0
DARCO HEAVY EQUIPMENT CORP.,601050.0
Raidan Development LLC,600251.0
TROPICAL PLUMBING CONTRACTOR  INC.,600000.0
PRECISION CONTRACTING SERVICES INC.,599599.0
BLUE MARLIN HOME SERVICES INC,599488.0
DELUXE WATERPROOFING & CAULKING INC,598810.0
AST ELECTRIC INC,598427.8
DEKORA  LLC ,598150.0
LENNAR MULTIFAMILY BUILDERS LLC,598000.0
ABC Development Group Inc,596738.0
PETERBILT CONSTRUCTION INC ,596500.0
CHILLS AIR CONDITIONING SERVICE INC,596000.0
Regency Pool & Spa of FL Inc.,595945.0
Bofam Construction Company Inc,594595.0
FARADAY ELECTRICAL CONTRACTOR INC.,594162.0
SIMMTEGRITY AIR  INC,594000.0
TAPE CONSTRUCTION,593751.0
TORO ENGINEERING AND CONSTRUCTION CORP.,593614.0
CORAL POOL COMPANY LLC,591995.0
POINCIANA DEVELOPMENT GROUP INC,591649.36
OZ CONSTRUCTION SERVICES GROUP  INC,590739.0
One Stop Pools & Construction Inc.,589245.0
Westerfeld Construction by Glick LLC,588534.0
Assurance Property Services Group Inc DBA Assurance Roofing Services,588110.0
Construction Developer Group Corp,587100.0
Stan Daemer Electrical Services Inc.,586500.0
Integra Build LLC ,586108.0
Advanced Hood Fire Systems  LLC,585845.0
Sunshine Electric 24/7 LLC,585800.0
APR Electric Corp,585739.6
A.G.E CONSTRUCTION & DEVELOPMENT CORP,583248.0
URBAN DOMUS CONSTRUCTION LLC,583151.0
M & S CONSTRUCTION MANAGEMENT & SOLUTIONS LLC,580640.0
OAC Action Construction Corp,580000.0
FMGI  INC,579738.0
FORTUM CONSTRUCTION,579051.0
ROCAGB CONSTRUCTION LLC,578600.0
 SOMMO/BUILDING PARTNERS OF SOUTH FLORIDA LLC,576758.0
MECHANICAL REFRIGERATION SERVICES  INC,575300.0
AJ Specialty General Contractor  CORP,572700.0
GUZMAN DEVELOPING COMPANY,569800.0
V & M CONSULTING INC,569000.0
ABREU HOMES  INC,568698.0
UNLIMITED SERVICES AIR CONDITIONING INC,567500.0
D SHINE GROUP  CORP,567360.0
CONZETA CONSTRUCTION LLC,566876.0
EJD Construction Contractors & Investment Corp.,566425.0
EAGLE PLUMBING INC,566000.0
ARANGO ELECTRIC INCORPORATED,566000.0
Xemax Construction Corp,565801.0
CLEAR CHOICE WINDOWS & DOORS INC,564255.0
GLOGOZ CONSTRUCTION COMPANY,563352.0
Waypoint Contracting  Inc.,561888.0
THE G. STEEL GROUP  LLC ,560715.0
CUSTOM BUILT MARINE CONSTRUCTION  INC.,560000.0
ALLURE PLUMBING CORP.,559500.0
ASHNIC MULTY SERVICES LLC ,557111.0
ATLANTIC COAST HOSPITALITY BUILDERS LLC,556580.0
Palmanova USA Corporation dba/VERTICAL MANAGEMENT VIP,553385.0
Prime Window and Door Inc.,552919.0
A B Remodeling Inc,552813.0
DLG ROOFING CORP,551875.0
JNC CONSTRUCTION  INC. ,551776.0
Miami Mechanical Contractors Inc.,551300.0
COURNOYER MECHANICAL INDUSTRIES LLC,551173.31
Powertech Electric LLC,550895.0
CENTURY BUILDERS & RESTORATION INC,550200.0
Paradise Construction V P F Inc,550020.0
R & R CONSTRUCTION & CONSULTING SERVICES  LLC,550000.0
Intelligent Construction Inc.,549087.0
CUTTING EDGE HOME IMPROVEMENT LLC,549000.0
COMBINED MAINTENANCE SERVICES INC DBA NEW TECH ELECTRICAL,548900.0
VICTORY CONSTRUCTION GROUP INC,548362.0
Levy WJ Air Conditioning Services Inc,547695.0
AARYA CONSTRUCTION & DESIGN,547000.0
STRUCTURE WORKS  LLC.,544599.0
AMERICAN ARCHITECTURAL METALS & GLASS LLC,544204.0
Archon Air Management Corp,543470.0
Lastayo & Padilla Construction Company INC.,542760.0
DECO SOUND,542023.0
ALL COAST BUILDERS LLC,541154.0
WESTERN WATERPROOFING COMPANY OF AMERICA DBA Western Specialty Contractors of America,540000.0
CRAWFORD DEVELOPMENT LLC ,540000.0
MULTITECH CORP,539535.0
RAUSA BUILDERS CORP.,539179.0
WOLVERINE ROOFING LLC,538450.0
BRAVO FIRE PROTECTION SYSTEM CORP,536408.0
BLDGCO. LLC,536065.0
Only Electric Company Inc.,534510.0
Vintage Window Corp.,533876.0
MGO CONSTRUCTION LLC ,533867.0
Easy Builder,533750.0
Vicon Electric Inc.,532430.0
EDFM CORPORATION,532120.0
HOMESTEAD REPAIRS AND SERVICES INC.,531800.0
AVR America Contractors  INC,531650.0
Dominion Builders LLC,531000.0
alexpolo electrical service corp,530700.0
Rudge Wood Flooring Inc,530363.0
Premium Building Contractor INC,530000.0
QELECTRIC LLC,528732.0
FLORIDA POOLPATIO CORP,528000.0
BM Power Pro Electrical Inc.,526600.0
HOLT CONSTRUCTION CORP.,526000.0
GC CONSTRUCTION AND CONSULTING SERVICES LLC ,525267.0
DO YOU NEED A GOOD PLUMBER  INC ,525000.0
BRIJAC BUILDERS  LLC ,524650.0
VOLCA LLC,524376.0
CamiAxle Construction Corporation,524000.0
ELECTRICAL HORSE POWER INC,522730.0
GRAY DOLPHIN POOLS & CONSTRUCTION INC,520850.0
R & E PLUMBING SERVICE CORP,520640.0
PHIXSER SOLUTIONS INC,520433.04
Proton Electric Services LLC,520150.0
ARCBUILDERS AND GROUP INCORPORATED,520000.0
KAST CONSTRUCTION COMPANY LLC,520000.0
Desmar PC Inc,519400.0
ECCS FLORIDA  LLC ,518500.0
BUILD PRO CONSTRUCTION INC,516506.0
INTERCONTINENTAL CONTRACTING AND ENGINEERING CORP,515622.0
GLEISY ELECTRIC  INC,515380.0
BUILDER LIFE LLC,514640.0
Gulfstream Petroleum Service Inc.,514550.0
WSE FIRE & SECURITY SYSTEM,511650.0
CUJAM GENERAL CONTRACTORS INC,511572.0
Metrico Building Group  LLC,511250.0
ASCEND CONSTRUCTION LLC,510000.0
DW HOMEWORKS INC,509700.0
BLF ELECTRIC INC,509250.2
HYCON Investments LLC,506951.0
Cole Development LLC DBA Cole Roofing Services,505050.0
South florida Air Conditioning & Refrigerator Corp,505000.0
Therma Seal Roof Systems LLC,504900.0
TOSCANA CONSTRUCTION GROUP INC,502925.0
Engineered Systems and Construction Inc. ,501473.0
LUXOR CONSTRUCTION LLC,501000.0
Evolution electrical Contractors Inc,500952.0
PYE BARKER FIRE AND SAFETY LLC,500320.0
JMS GROUP LLC dba EPITOME NETWORKS,500000.0
Caribbean Construction & Renovations LLC,500000.0
EZ CAULKING & WATERPROOFING INC,500000.0
Paya Construction Management LLC,499867.0
ALVA STONE GROUP LLC,499750.0
SAB Contracting Services Inc,498855.0
ROC PROPERTY DEVELOPERS LLC,498780.0
GREEN AND SMART TECHNOLOGY INC,498655.2
NEWSOUTH WINDOW SOLUTIONS OF FORT LAUDERDALE LLC,497421.0
TRITON WINDOW DISTRIBUTORS INC,496940.0
MEG CONSTRUCTION INC,494600.0
Kilby Electric Co.,494349.0
SOUTHERN CONCRETE INC,492500.0
MADE ELECTRIC INC,492340.0
AIR 1 MECHANICAL CORP,491500.0
IC Design Build Inc,489387.0
Halloran Construction Corp.,489260.0
MAVERICK GCI Builders LLC,488876.0
ARTISTIC CONTRUCTION STUDIO LLC,488263.0
G & L Plumbing Service Inc,487500.0
Ecolectric Company,486935.0
JP GENERAL CONSTRUCTION  INC.,486600.0
Camaguey Electrical Services Corp.,486185.2
XPERT CONTRACTOR LLC,486000.0
Worldwide Pools of FL Corp DBA Custom Pools,485443.0
G & A Contractors Inc,484950.0
SOUTH COAST Painting & Development Inc,484761.0
JOINT ELECTRIC INC,483402.6
Tuttles Pool Company Inc,483122.0
MADISON CONSULTING INC,481491.0
RUSSCO INC GENERAL CONTRACTORS,481000.0
TESLA ENERGY OPERATIONS,480300.0
S GROUP  INC.,480000.0
Beyond Plumbing Corp.,480000.0
B & I CONTRACTORS INC,479000.0
GB4 ASSOCIATES LLC,476552.0
ELECTRICAL SERVICE IN MIAMI CORP,474800.0
C.B.S.FP LLC,474675.0
DVG BUILDERS INC,474562.0
CORE RESTORATION LLC,473000.0
Madison Construction Group Inc,472717.0
FERRO CONSTRUCTION,471272.0
PISCES POOL & CONSTRUCTION CORP ,470500.0
"MIAMI MARINE EXPORT ""LLC"" dba J & R Contractors",470000.0
C F Construction and Remodeling Inc.,469034.0
JGR Construction Inc.,468760.0
CALIBER 1 CONSTRUCTION  INC.,468547.43
ARRIVED ELECTRIC INC,468425.0
TOTAL PANEL OF BROWARD INC. DBA SPACIO DESIGN BUILD,467950.0
BLACK FIN CONTRACTORS L.L.C,467900.0
USA GREEN CONTRACTORS CO,467799.0
FOUR BLR DOORS CORP,467659.0
ORTEGA/Building Block JV,466619.0
Miller Development Group,466000.0
BEDECO INC,465501.0
DAVID A NICE BUILDERS INC.,465000.0
PANIZZA CONSTRUCTION SERVICES  CORPORATION ,464860.0
Istueta Roofing Corp,463688.0
COOLNHEAT LLC,463622.0
Living Water Plumbing Service Corp.,463000.0
FACADE DYNAMICS LLC ,462508.0
DOMUS CONSTRUCTION,462000.0
L827 ENTERPRISE LLC,460400.0
Architectural Dev Group  Inc.,459723.0
UNITED HVAC SERVICES  INC,459500.0
Contractors Services Unlimited Inc,459114.0
Prostar Electrical Contractor Inc.,457770.0
GAVARRETE INC,457051.0
ISLAND PLUMBING CO,455200.0
CONCEPTS CONSTRUCTION INC,455001.0
TUTOR PERINI CORPORATION,455000.0
Eddy Plumbing Services  Inc,455000.0
BETA CALUM  LLC ,454663.0
Diaz Isern Lighting Corp.,453700.0
Pro Cooling Inc.,452000.0
GREEN LABEL CONSTRUCTION INC,451961.0
ECOTECH MECHANICAL CONTRACTORS CORP,451250.0
James M Barb Construction Inc.,450000.0
Trand World Inc,449878.0
JAR ELECTRIC LLC.,448565.0
GTZ Construction Management Inc.,448285.0
LDM CONSTRUCTION AND DEVELOPMENT LLC,446731.0
SUCCESS ELECTRICAL CONTRACTOR INC,446500.0
MUSTANG ELECTRIC CORP,444800.0
 UDBARDY CONSTRUCTION,443851.0
Jr Construction & Consultant Inc.,442850.0
PERMAX GROUP INC.dba ALL STATE ENGINEERING & CONSULTANTS,442071.0
AG CONST LLC,441483.0
MARVI BUILDERS LLC,441251.0
OCEANSIDE CONSTRUCTION & REMODELING LLC,441000.0
Results Air Services Corp,439345.0
BOBS PLUMBING CO INC,438000.0
Securitas Technology Corporation,437238.0
ES & D Electric LLC,437000.0
THE TREBOR INVESTMENT CORP,436964.0
ION ELECTRIC  LLC,436730.0
SHOCK ELECTRIC SERVICE LLC,435475.0
G & R Doors and Windows LLC,435069.0
Consulting Fabricating Construction & Associates Inc.,435000.0
Klean Power Electric Inc,434175.0
Miller Construction Company,434000.0
Stellar Construction Management LLC,433354.0
LATITE ROOFING AND SHEET METAL LLC,433156.0
PRACTICALITY INC,432276.2
SHARP GENERAL CONTRACTORS  INC,432236.0
DECKTIGHT ROOFING SERVICES INC. ,431049.0
LIGHT SPEED ASSOCIATES LLC,431040.0
Lynch Construction LLC,430500.0
SONDER ELECTRIC SERVICE INC,429545.2
SOLCO ENGINEERING LLC.,427488.0
FIVE STAR EXTRAORDINARY INTERIORS BY DESIGN  INC,426890.0
CABALLERO PLUMBING INC,425000.0
National Concrete Preservation Inc.,424025.0
IQ CAULKING & WATERPOOFING INC.,424000.0
YERBILLA SERVICES INC,424000.0
ONIX CONSTRUCTION GROUP  CORP,424000.0
Med Electrical Contractors Inc,423250.2
Built By Brian INC,422500.0
Direct Builders Inc.,421392.0
P.T.E. STRAND CO.  INC.,421000.0
Sybaris Interiors Inc ,420571.0
OMBS SECURITY SYSTEM LLC,419728.0
INSIDE CONSTRUCTION GROUP INC.,419461.0
Ambiance Interior Manufacturing Corporation,419250.0
FLORIDA BUILDING CONSTRUCTION  INC.,419000.0
FLORIDA STATE SECURITY  INC. ,418860.0
Gomez Construction Company,418000.0
Alliance Retail Construction Inc,417000.0
ATLANTIC WINDOWS & SHUTTERS INC,415713.0
BIA HOMES INC ,415300.0
STUDIO PISATI INC,415000.0
DIXIE LANDSCAPE CO.  INC. ,414241.0
GIV ENTERPRISES U.S.A.  INC.,414000.0
R.G. Fifer  Inc,413000.0
ADVANCED FIRE SPRINKLERS  LLC ,411121.0
Roofing by Royale INC,411030.0
A.R. GLAZIER GLASS & ALUMINUM PRODUCTS CORP,410332.0
OTTO PLUMBING INC,409000.0
KIEWIT INFRASTRUCTURE SOUTH CO. ,408076.0
LAZEM DEVELOPMENT CORP,407971.0
Doral Construction Corporation,407300.0
Dream Design Pools Inc.,407000.0
PURSUIT BUILDERS LLC,406695.0
Kearns Construction Company,405551.0
ACOUSTIC ARCHITECTS INC ,405004.0
AIRFLOW CORP,405000.0
Reece Builders East Coast Division ,404436.0
SHINE ELECTRICAL ENGINEERING,403811.6
PREMIER GARAGE OF MIAMI FT LAUDERDALE LLC,401379.0
NJM Builders Inc.,400200.0
ACS BUILDS LLC,400000.0
RPA Impact Products Inc,400000.0
WEAVER & WEAVER GENERAL CONTRACTORS  INC.,400000.0
FALCON CONSTRUCTION LLC ,400000.0
PRIETO DEVELOPMENT INC,400000.0
EMS Site Development LLC & EMS Rolloff Inc,400000.0
BART REINES LUXURY HOMEBUILDER  INC./dba BART REINES CONSTRUCTION,399813.0
J & J TELECOM & ELECTRIC,399780.0
EMPIRE FIRE SAFETY LLC ,399700.0
COMMERCIAL CONTRACTORS INC,399550.0
Electrical Consulting Services Inc.,398800.0
COOL FREEZE A/C,398635.0
Leadex Corp.,397658.0
JAM ENGINEERING INC.,396470.0
ELECTRICAL MASTERS CONTRACTORS LLC,396035.0
ONE STOP POOL PROS  INC,395789.0
RAIRCON CONSTRUCTION CORP,394504.0
WM BUILDERS USA LLC ,394301.0
HYB CONSTRUCTION LLC,393751.0
CAPITAL GENERAL CONTRACTORS & DEVELOPERS INC,393500.0
PLF CONSTRUCTION GROUP  LLC,393345.0
Window man of South Florida  BTP LLC,392355.0
Precision Power and Control Corp,392314.6
Nationwide Fire Sprinklers Inc,391600.0
U R C Construction Corp,391490.0
ALPHA FOUNDATION SPECIALIST INC,391307.0
CITY ENGINEERING CONTRACTORS INC,391000.0
CLIMATE PROS LLC,390090.0
DELTA TECH ELECTRIC LLC ,389712.0
SEACOAST CONSTRUCTION INC,389700.0
ARC Electrical Corporation,388820.0
M. A. CONSTRUCTION GROUP  LLC,388495.0
RENES EQUIPMENT RENTAL MASTER PAVING ENGINEERING LLC,387250.0
AGUILA ELECTRIC SYSTEMS CORP,387100.2
 CLASSIC AIR INC,386906.0
MORACA BUILDERS INCORPORATED ,385750.0
FLOPROS SERVICE CORP.,385500.0
DST SECURITY  LLC.(ein incorrect),385200.0
ROSMEL POOLS INC,385000.0
Arquigroup Construction & Development ,384500.0
O & J Electric Corp,384500.0
A to Z  GC  LLC DBA Practicool Air LLC,384405.0
CAVOSSA MANAGEMENT INC,384238.0
APPEARANCE BUILDERS LLC,383713.0
DYNAFIRE INC,382246.0
South Florida Caulking INC.,382130.0
RIGHT WAY PLUMBING CO INC,381000.0
MORLIC ENGINEERING CORP,380215.0
