,X,Y,ID,AdditionSQFT,ApplicationNumber,BuildingFinalLastInspDate,BuildingFinalLastInspResult,BuildingPermitStatusDescription,BuildingPermitStatusReasonDescr,Certificatecode,Certificatedate,CompanyAddress,CompanyCity,CompanyName,CompanyZip,DaysInCity,DaysInCityNumeric,DeliveryAddress,FirstSubmissionDate,FolioNumber,IsPermitFinal,IsPrivateProvider,IssuedDate,Latitude,Longitude,Miami21Zone,NewAdditionCost,PermitNumber,PlanAcceptedDate,PlanCreatedDate,ProcessNumber,PropertyType,RemodelingCost,RemSQFT,RequiredCertificate,ScopeofWork,Statusdate,TotalCost,TotalDaysInPlanReview,TotalDaysInPlanReviewNumeric,TotalSQFT,WorkItems,ObjectId
11950,-80.1869756131374,25.8003322622051,11191,0.0,BD16017560,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,1 Day(s) 15 Hour(s) 21 Minute(s) ,1.0,455 NE 24 ST,2018/12/05 17:25:00+00,132300260180,YES,True,2018/12/17 15:14:00+00,25.8003322622051,-80.1869756131374,T6-36A-L,,BD16017560049E001,2018-12-05 17:24:00+00:00,2018/11/30 15:12:00+00,BD16017560049,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/03/22 10:55:00+00,500.0,11 Day(s) 21 Hour(s) 50 Minute(s) ,11.0,0.0,TEMPORARY FOR TESTING,11951
11956,-80.1869756131374,25.8003322622051,11192,0.0,BD16017560,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,1 Day(s) 15 Hour(s) 22 Minute(s) ,1.0,455 NE 24 ST,2018/12/05 17:26:00+00,132300260180,YES,True,2018/12/17 15:20:00+00,25.8003322622051,-80.1869756131374,T6-36A-L,,BD16017560050E001,2018-12-05 17:25:00+00:00,2018/11/30 15:14:00+00,BD16017560050,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/03/22 10:55:00+00,500.0,11 Day(s) 21 Hour(s) 55 Minute(s) ,11.0,0.0,TEMPORARY FOR TESTING,11957
11959,-80.1869756131374,25.8003322622051,11193,0.0,BD16017560,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,1 Day(s) 15 Hour(s) 21 Minute(s) ,1.0,455 NE 24 ST,2018/12/05 17:29:00+00,132300260180,YES,True,2018/12/17 15:24:00+00,25.8003322622051,-80.1869756131374,T6-36A-L,,BD16017560051E001,2018-12-05 17:27:00+00:00,2018/11/30 15:16:00+00,BD16017560051,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/04/05 11:25:00+00,500.0,11 Day(s) 21 Hour(s) 57 Minute(s) ,11.0,0.0,TEMPORARY FOR TESTING,11960
11977,-80.1869756131374,25.8003322622051,11197,0.0,BD16017560,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,1 Day(s) 15 Hour(s) 24 Minute(s) ,1.0,455 NE 24 ST,2018/12/05 17:32:00+00,132300260180,YES,True,2018/12/17 15:19:00+00,25.8003322622051,-80.1869756131374,T6-36A-L,,BD16017560055E001,2018-12-05 17:32:00+00:00,2018/11/30 15:36:00+00,BD16017560055,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/03/28 10:23:00+00,500.0,11 Day(s) 21 Hour(s) 47 Minute(s) ,11.0,0.0,TEMPORARY FOR TESTING,11978
11979,-80.1869756131374,25.8003322622051,11198,0.0,BD16017560,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,1 Day(s) 15 Hour(s) 24 Minute(s) ,1.0,455 NE 24 ST,2018/12/05 17:33:00+00,132300260180,YES,True,2018/12/17 15:22:00+00,25.8003322622051,-80.1869756131374,T6-36A-L,,BD16017560056E001,2018-12-05 17:33:00+00:00,2018/11/30 15:39:00+00,BD16017560056,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/04/23 10:47:00+00,500.0,11 Day(s) 21 Hour(s) 49 Minute(s) ,11.0,0.0,TEMPORARY FOR TESTING,11980
11986,-80.1869756131374,25.8003322622051,11199,0.0,BD16017560,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,1 Day(s) 15 Hour(s) 23 Minute(s) ,1.0,455 NE 24 ST,2018/12/05 17:36:00+00,132300260180,YES,True,2018/12/17 15:11:00+00,25.8003322622051,-80.1869756131374,T6-36A-L,,BD16017560057E001,2018-12-05 17:34:00+00:00,2018/11/30 15:42:00+00,BD16017560057,Commercial,,0.0,CO,NEW CONSTRUCTION,2019/03/29 09:25:00+00,500.0,11 Day(s) 21 Hour(s) 37 Minute(s) ,11.0,0.0,TEMPORARY FOR TESTING,11987
12215,-80.19119805,25.80421996,12603,0.0,BD17002520,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,6 Day(s) 14 Hour(s) 30 Minute(s) ,6.0,2900 NE 2 AV,2020/03/04 09:33:00+00,131250930050,YES,True,2020/04/10 13:03:00+00,25.80421996,-80.19119805,T6-12-O,0.0,BD17002520036F001,2020-03-04 09:33:00+00:00,2020/01/09 12:04:00+00,BD17002520036,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2020/06/19 07:32:00+00,20800.0,37 Day(s) 3 Hour(s) 30 Minute(s) ,37.0,0.0,EXISTING FIRE ALARM SYSTEM,12216
12226,-80.1912268789633,25.8054630781562,12504,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 0 Hour(s) 8 Minute(s) ,0.0,3000 NE 2 AV,2020/03/16 15:30:00+00,131250930030,YES,True,2020/06/12 10:09:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519033E001,2020-03-16 15:30:00+00:00,2020/03/16 14:47:00+00,BD17002519033,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/14 12:56:00+00,100.0,87 Day(s) 18 Hour(s) 39 Minute(s) ,87.0,0.0,TEMPORARY FOR TESTING,12227
12330,-80.1912268789633,25.8054630781562,12505,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 0 Hour(s) 8 Minute(s) ,0.0,3000 NE 2 AV,2020/03/16 15:31:00+00,131250930030,YES,True,2020/03/17 22:02:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519034E001,2020-03-16 15:31:00+00:00,2020/03/16 14:51:00+00,BD17002519034,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/14 13:07:00+00,100.0,1 Day(s) 6 Hour(s) 31 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12331
12336,-80.1912268789633,25.8054630781562,12506,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 0 Hour(s) 6 Minute(s) ,0.0,3000 NE 2 AV,2020/03/16 15:34:00+00,131250930030,YES,True,2020/03/17 22:02:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519035E001,2020-03-16 15:34:00+00:00,2020/03/16 14:53:00+00,BD17002519035,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/17 15:05:00+00,100.0,1 Day(s) 6 Hour(s) 28 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12337
12342,-80.1912268789633,25.8054630781562,12507,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 0 Hour(s) 1 Minute(s) ,0.0,3000 NE 2 AV,2020/03/16 15:40:00+00,131250930030,YES,True,2020/03/17 22:03:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519036E001,2020-03-16 15:39:00+00:00,2020/03/16 14:56:00+00,BD17002519036,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/17 15:05:00+00,100.0,1 Day(s) 6 Hour(s) 24 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12343
12350,-80.1912268789633,25.8054630781562,12508,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 22 Hour(s) 9 Minute(s) ,0.0,3000 NE 2 AV,2020/03/16 15:41:00+00,131250930030,YES,True,2020/03/17 22:03:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519037E001,2020-03-16 15:41:00+00:00,2020/03/16 14:58:00+00,BD17002519037,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/18 13:21:00+00,100.0,1 Day(s) 6 Hour(s) 22 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12351
12356,-80.1912268789633,25.8054630781562,12509,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 22 Hour(s) 9 Minute(s) ,0.0,3000 NE 2 AV,2020/03/16 15:43:00+00,131250930030,YES,True,2020/03/17 22:03:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519038E001,2020-03-16 15:43:00+00:00,2020/03/16 15:01:00+00,BD17002519038,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/18 13:18:00+00,100.0,1 Day(s) 6 Hour(s) 20 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12357
12357,-80.1912268789633,25.8054630781562,12510,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 22 Hour(s) 8 Minute(s) ,0.0,3000 NE 2 AV,2020/03/16 15:45:00+00,131250930030,YES,True,2020/03/17 22:03:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519039E001,2020-03-16 15:45:00+00:00,2020/03/16 15:06:00+00,BD17002519039,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/18 13:20:00+00,100.0,1 Day(s) 6 Hour(s) 18 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12358
12358,-80.1912268789633,25.8054630781562,12511,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 1 Hour(s) 14 Minute(s) ,0.0,3000 NE 2 AV,2020/03/17 12:41:00+00,131250930030,YES,True,2020/03/17 22:03:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519040E001,2020-03-17 12:40:00+00:00,2020/03/16 15:08:00+00,BD17002519040,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/14 13:16:00+00,100.0,0 Day(s) 9 Hour(s) 23 Minute(s) ,0.0,0.0,TEMPORARY FOR TESTING,12359
12359,-80.1912268789633,25.8054630781562,12512,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 1 Hour(s) 8 Minute(s) ,0.0,3000 NE 2 AV,2020/03/17 12:48:00+00,131250930030,YES,True,2020/03/17 22:03:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519041E001,2020-03-17 12:48:00+00:00,2020/03/16 15:11:00+00,BD17002519041,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/14 13:25:00+00,100.0,0 Day(s) 9 Hour(s) 15 Minute(s) ,0.0,0.0,TEMPORARY FOR TESTING,12360
12360,-80.1912268789633,25.8054630781562,12513,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 1 Hour(s) 8 Minute(s) ,0.0,3000 NE 2 AV,2020/03/17 12:49:00+00,131250930030,YES,True,2020/03/17 22:03:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519042E001,2020-03-17 12:49:00+00:00,2020/03/16 15:13:00+00,BD17002519042,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/17 15:05:00+00,100.0,0 Day(s) 9 Hour(s) 14 Minute(s) ,0.0,0.0,TEMPORARY FOR TESTING,12361
12361,-80.1912268789633,25.8054630781562,12514,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 1 Hour(s) 8 Minute(s) ,0.0,3000 NE 2 AV,2020/03/17 12:50:00+00,131250930030,YES,True,2020/03/17 22:03:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519043E001,2020-03-17 12:50:00+00:00,2020/03/16 15:16:00+00,BD17002519043,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/17 15:05:00+00,100.0,0 Day(s) 9 Hour(s) 13 Minute(s) ,0.0,0.0,TEMPORARY FOR TESTING,12362
12367,-80.1912268789633,25.8054630781562,12519,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,7 Day(s) 5 Hour(s) 9 Minute(s) ,7.0,3000 NE 2 AV,2020/04/20 08:32:00+00,131250930030,YES,True,2020/04/30 14:24:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,0.0,BD17002519049E001,2020-04-20 08:21:00+00:00,2020/04/10 16:52:00+00,BD17002519049,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2020/09/24 09:44:00+00,1500.0,10 Day(s) 6 Hour(s) 3 Minute(s) ,10.0,0.0,TEMPORARY FOR TESTING,12368
12368,-80.1912268789633,25.8054630781562,12520,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,7 Day(s) 3 Hour(s) 42 Minute(s) ,7.0,3000 NE 2 AV,2020/04/20 08:28:00+00,131250930030,YES,True,2020/04/30 14:24:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,0.0,BD17002519050E001,2020-04-20 08:22:00+00:00,2020/04/10 16:56:00+00,BD17002519050,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2020/09/24 12:28:00+00,1500.0,10 Day(s) 6 Hour(s) 2 Minute(s) ,10.0,0.0,TEMPORARY FOR TESTING,12369
12369,-80.1912268789633,25.8054630781562,12521,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,7 Day(s) 22 Hour(s) 41 Minute(s) ,7.0,3000 NE 2 AV,2020/04/20 08:33:00+00,131250930030,YES,True,2020/04/30 14:24:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519051E001,2020-04-20 08:32:00+00:00,2020/04/10 16:59:00+00,BD17002519051,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/24 12:37:00+00,1500.0,10 Day(s) 5 Hour(s) 52 Minute(s) ,10.0,0.0,TEMPORARY FOR TESTING,12370
12370,-80.1912268789633,25.8054630781562,12522,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,7 Day(s) 22 Hour(s) 47 Minute(s) ,7.0,3000 NE 2 AV,2020/04/20 08:33:00+00,131250930030,YES,True,2020/04/30 14:24:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519052E001,2020-04-20 08:22:00+00:00,2020/04/10 17:01:00+00,BD17002519052,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/24 12:46:00+00,1500.0,10 Day(s) 6 Hour(s) 2 Minute(s) ,10.0,0.0,TEMPORARY FOR TESTING,12371
12371,-80.1912268789633,25.8054630781562,12523,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,7 Day(s) 22 Hour(s) 38 Minute(s) ,7.0,3000 NE 2 AV,2020/04/20 08:37:00+00,131250930030,YES,True,2020/04/30 14:24:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519053E001,2020-04-20 08:23:00+00:00,2020/04/10 17:03:00+00,BD17002519053,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/25 11:32:00+00,1500.0,10 Day(s) 6 Hour(s) 1 Minute(s) ,10.0,0.0,TEMPORARY FOR TESTING,12372
12372,-80.1912268789633,25.8054630781562,12524,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,7 Day(s) 22 Hour(s) 43 Minute(s) ,7.0,3000 NE 2 AV,2020/04/20 08:33:00+00,131250930030,YES,True,2020/04/30 14:24:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519054E001,2020-04-20 08:23:00+00:00,2020/04/10 17:06:00+00,BD17002519054,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/25 12:45:00+00,1500.0,10 Day(s) 6 Hour(s) 1 Minute(s) ,10.0,0.0,TEMPORARY FOR TESTING,12373
12373,-80.1912268789633,25.8054630781562,12525,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,8 Day(s) 23 Hour(s) 17 Minute(s) ,8.0,3000 NE 2 AV,2020/04/20 08:34:00+00,131250930030,YES,True,2020/04/30 14:25:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519055E001,2020-04-20 08:23:00+00:00,2020/04/10 17:08:00+00,BD17002519055,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/25 12:52:00+00,1500.0,10 Day(s) 6 Hour(s) 2 Minute(s) ,10.0,0.0,TEMPORARY FOR TESTING,12374
12374,-80.1912268789633,25.8054630781562,12526,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,8 Day(s) 23 Hour(s) 14 Minute(s) ,8.0,3000 NE 2 AV,2020/04/20 08:35:00+00,131250930030,YES,True,2020/04/30 14:25:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519056E001,2020-04-20 08:24:00+00:00,2020/04/10 17:10:00+00,BD17002519056,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/25 15:24:00+00,1500.0,10 Day(s) 6 Hour(s) 1 Minute(s) ,10.0,0.0,TEMPORARY FOR TESTING,12375
12375,-80.1912268789633,25.8054630781562,12527,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,8 Day(s) 23 Hour(s) 13 Minute(s) ,8.0,3000 NE 2 AV,2020/04/20 08:35:00+00,131250930030,YES,True,2020/04/30 14:25:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519057E001,2020-04-20 08:24:00+00:00,2020/04/10 17:12:00+00,BD17002519057,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/30 12:34:00+00,1500.0,10 Day(s) 6 Hour(s) 1 Minute(s) ,10.0,0.0,TEMPORARY FOR TESTING,12376
12376,-80.1912268789633,25.8054630781562,12528,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,8 Day(s) 23 Hour(s) 11 Minute(s) ,8.0,3000 NE 2 AV,2020/04/20 08:35:00+00,131250930030,YES,True,2020/04/30 14:25:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519058E001,2020-04-20 08:25:00+00:00,2020/04/10 17:15:00+00,BD17002519058,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/30 12:45:00+00,1500.0,10 Day(s) 6 Hour(s) 0 Minute(s) ,10.0,0.0,TEMPORARY FOR TESTING,12377
12377,-80.1912268789633,25.8054630781562,12529,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,8 Day(s) 23 Hour(s) 16 Minute(s) ,8.0,3000 NE 2 AV,2020/04/20 08:36:00+00,131250930030,YES,True,2020/04/30 14:25:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519059E001,2020-04-20 08:25:00+00:00,2020/04/10 17:17:00+00,BD17002519059,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/30 12:53:00+00,1500.0,10 Day(s) 6 Hour(s) 0 Minute(s) ,10.0,0.0,TEMPORARY FOR TESTING,12378
12379,-80.1912268789633,25.8054630781562,12531,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 23 Hour(s) 11 Minute(s) ,0.0,3000 NE 2 AV,2020/04/28 08:19:00+00,131250930030,YES,True,2020/04/30 14:25:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519063E001,2020-04-28 08:00:00+00:00,2020/04/27 09:25:00+00,BD17002519063,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/02 12:05:00+00,1500.0,2 Day(s) 6 Hour(s) 25 Minute(s) ,2.0,0.0,TEMPORARY FOR TESTING,12380
12385,-80.1912268789633,25.8054630781562,12537,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 11 Hour(s) 52 Minute(s) ,0.0,3000 NE 2 AV,2020/06/02 18:35:00+00,131250930030,YES,True,2020/06/04 12:16:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519069E001,2020-06-02 18:35:00+00:00,2020/05/29 08:51:00+00,BD17002519069,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/14 13:34:00+00,1500.0,1 Day(s) 17 Hour(s) 41 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12386
12386,-80.1912268789633,25.8054630781562,12538,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 11 Hour(s) 51 Minute(s) ,0.0,3000 NE 2 AV,2020/06/02 18:36:00+00,131250930030,YES,True,2020/06/04 12:17:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519070E001,2020-06-02 18:36:00+00:00,2020/05/29 08:56:00+00,BD17002519070,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/08/14 13:47:00+00,1500.0,1 Day(s) 17 Hour(s) 41 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12387
12387,-80.1912268789633,25.8054630781562,12539,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 11 Hour(s) 50 Minute(s) ,0.0,3000 NE 2 AV,2020/06/02 18:38:00+00,131250930030,YES,True,2020/06/04 12:16:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519071E001,2020-06-02 18:37:00+00:00,2020/05/29 09:00:00+00,BD17002519071,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/06/18 12:54:00+00,1500.0,1 Day(s) 17 Hour(s) 39 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12388
12388,-80.1912268789633,25.8054630781562,12540,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 11 Hour(s) 48 Minute(s) ,0.0,3000 NE 2 AV,2020/06/02 18:41:00+00,131250930030,YES,True,2020/06/04 12:17:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519072E001,2020-06-02 18:39:00+00:00,2020/05/29 09:04:00+00,BD17002519072,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/06/18 12:38:00+00,1500.0,1 Day(s) 17 Hour(s) 38 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12389
12389,-80.1912268789633,25.8054630781562,12541,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 11 Hour(s) 47 Minute(s) ,0.0,3000 NE 2 AV,2020/06/02 18:43:00+00,131250930030,YES,True,2020/06/04 12:16:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519073E001,2020-06-02 18:42:00+00:00,2020/05/29 09:09:00+00,BD17002519073,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/06/18 13:04:00+00,1500.0,1 Day(s) 17 Hour(s) 34 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12390
12390,-80.1912268789633,25.8054630781562,12542,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 11 Hour(s) 46 Minute(s) ,0.0,3000 NE 2 AV,2020/06/02 18:45:00+00,131250930030,YES,True,2020/06/04 12:17:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519074E001,2020-06-02 18:44:00+00:00,2020/05/29 09:12:00+00,BD17002519074,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/02 12:55:00+00,1500.0,1 Day(s) 17 Hour(s) 33 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12391
12391,-80.1912268789633,25.8054630781562,12543,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,0 Day(s) 11 Hour(s) 45 Minute(s) ,0.0,3000 NE 2 AV,2020/06/02 18:47:00+00,131250930030,YES,True,2020/06/04 12:16:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,,BD17002519075E001,2020-06-02 18:47:00+00:00,2020/05/29 09:20:00+00,BD17002519075,Commercial,,0.0,CO,NEW CONSTRUCTION,2020/09/02 13:02:00+00,1500.0,1 Day(s) 17 Hour(s) 29 Minute(s) ,1.0,0.0,TEMPORARY FOR TESTING,12392
12395,-80.1912268789633,25.8054630781562,12547,0.0,BD17002519,,,Final,All Inspections are finalized.,,,11600 DR ML KING JR ST. N. ,ST PETERSBURG,POWER DESIGN INC,33716.0,116 Day(s) 19 Hour(s) 26 Minute(s) ,116.0,3000 NE 2 AV,2020/06/10 21:17:00+00,131250930030,YES,True,2020/10/22 10:14:00+00,25.8054630781562,-80.1912268789633,T6-24A-O,0.0,BD17002519078E001,2020-06-10 21:16:00+00:00,2020/06/09 17:35:00+00,BD17002519078,Commercial,0.0,0.0,CO,NEW CONSTRUCTION,2020/11/20 12:24:00+00,2500.0,133 Day(s) 12 Hour(s) 58 Minute(s) ,133.0,0.0,COMBINATION POOL AND SPA,12396
