CompanyName,TotalCost
AMERICAN BUILDERS MASTERS CORP,2648026.0
SD Construction LLC,2646885.0
DAVID HESTER INC,2642750.0
Complex Circuit Electrical Services  INC.,2638115.6
The Auto Project Inc,2627038.0
Palmer Holdings Inc.,2625181.0
Mastermind Construction Inc.,2624550.0
ROCKET PLUMBING CORP ,2623400.0
MITCH JOSEPH INC,2620882.6
Weber Group II LLC,2617000.0
BILANTAR CONSTRUCTIONS USA LLC,2607737.0
ESTRELLA PLUMBING SERVICES,2605000.0
FORBES CONSTRUCTION LLC,2585590.0
PERPAT CONSTRUCTION  CORP/DBA  Pirsa Miami Corp,2585360.0
Jr Construction & Consultant Inc.,2582400.0
Polaris Fire Protection  Inc.,2567701.0
WM CONSTRUCTION GROUP INC,2549174.0
ELTEC CONSTRUCTION & INVESTMENT LIQUIDATION GROUP INC,2545505.0
ART DECO CONTRACTORS  CORP.,2543187.0
BA DESIGN GROUP INC,2540450.0
J. Crompton Electric Inc.,2540350.0
PACMAN DATA VOICE & ELECTRIC INC,2530881.0
John Beach Construction Inc.,2521465.0
Hereus Construction Inc,2521226.0
SM CONTRACTING   LLC,2519201.0
JAM MECHANICAL CONTRACTOR INC.,2511630.0
NOVA HOTEL RENOVATION & CONSTRUCTION LLC,2508001.0
H & M Builders LLC,2502850.0
JWR CONSTRUCTION SERVICES INC,2500000.0
South Florida Electrical Consultants Inc,2487366.0
MARIN & MARIN CONSTRUCTION INC,2461800.0
J E S ELECTRIC INC,2453735.4
MASTER CONSTRUCTION OF SOUTH FLORIDA INC,2446947.0
L&H Construction Services,2436395.0
OHL BUILDING INC/OHLA BUILDING INC,2434325.0
PENAALUM GLASS & MIRROR INC,2429573.0
Walter Plumbing Corp,2415150.0
Orso Inc.,2415051.0
HYCON Investments LLC,2414744.27
JA GLOBAL SERVICES GROUP INC,2412146.0
Solares Electrical Services Inc,2411008.0
J.R.T. CONSTRUCTION CO. ,2409716.0
JRM CONSTRUCTION MANAGEMENT LLC,2396190.0
RH BUILDER LLC,2385155.0
Dominion Builders LLC,2385135.0
DRAAM CONSTRUCTION INC,2384401.0
ALES GROUP  INC,2379941.8
United Electrical Services Inc.,2376913.4
WELLINGTON CONSTRUCTION GROUP INC.,2376911.0
CMS International Group Corp.,2373560.0
Aftershock Electric LLC,2370992.0
Alarm & Electronics Systems LLC,2368785.0
SOUTHEAST MARINE CONSTRUCTION  INC.,2366197.0
CUTTING EDGE INNOVATIVE REMODELING  LLC,2359272.0
Puren Homes LLC,2349313.0
KL MCCaul Construction Inc.,2345000.0
Built By Design Inc.,2343876.0
FLORIDA ELECTRICAL CONTRACTORS INC,2335018.0
National Pool Design LLC,2333437.0
METRO ELECTRIC SERVICES AND CONSULTING INC,2324498.0
NJM Builders Inc.,2317825.0
305 POWER CORP,2314500.0
SAB Contracting Services Inc,2300717.0
Ultimate Contractors Inc,2297433.0
POWER MAX ELECTRICAL CORP,2296900.0
INDIGO CONSTRUCTION SERVICES DBA NAVICON CONSTRUCTION ,2293729.84
TOMKA LLC,2290492.5
SHORECREST CONSTRUCTION  INC,2285200.0
NP ELECTRIC CORP,2283772.0
HORIZON RETAIL CONSTRUCTION  INC,2280649.0
SOFL INC.,2275628.0
The Last Touch Construction  LLC,2275352.0
ESSIG POOLS INC,2265225.0
B&N PLUMBING CONTRACTOR CORP ,2262959.45
FORTIS CONSTRUCTION GROUP LLC,2259493.0
Therma Seal Roof Systems LLC,2258199.0
C DAVIS ELECTRIC CO  INC,2248300.0
Mar B Plumbing Corp.,2247802.0
R & I Plumbing Service Corp.,2247538.0
FRANCIS ENGINEERING INC,2240000.0
GIL HYATT INC DBA GIL HYATT CONSTRUCTION,2229000.0
OCEAN DOORS AND WINDOWS. INC./DBA MUJICAS RAILING AND FENCE   LLC,2223673.0
Hood Depot International Inc,2214727.0
FORTH BUILDING  LLC,2210075.0
Electrical Consulting Services Inc.,2207400.0
VIP SYSTEMS MIAMI  INC.,2202800.0
OVI ELECTRICAL CONTRACTORS  INC.,2201815.8
Hellas Construction INC. ,2200000.0
Z ROOFING & WATERPROOFING INC,2196898.0
CMC FLORIDA INVESTMENTS INC,2192700.0
ATLANTIC COAST CONSTRUCTION INC,2186750.0
ADSUM GROUP LLC,2185313.0
Alco Windows & Doors LLC,2181716.46
Lucto Fire Sprinkler Corp.,2175945.0
VERICON CONSTRUCTION COMPANY LLC,2171353.0
LUKE & SONS CONSTRUCTION INC ,2163616.0
Design Builders & Management Corp,2159415.0
PEDREIRAS Inc.,2145825.0
VAUGHN BAY CONSTRUCTION,2139028.0
G & A PLUMBING INC,2138500.0
ION ELECTRIC  LLC,2136530.0
FLORIDA SOLAR & AIR  INC.,2134972.0
KROME CONSTRUCTION,2132290.0
SDA Construction Corp,2124053.0
XTREME COOLING LLC,2124050.0
A1 Duran Roofing Inc.,2123000.0
TRIGRAM LLC,2123000.0
CITYWIDE ELECTRICAL SERVICE  LLC,2113496.6
New Beach Construction Partners Co,2106225.0
Spire Building Solutions LLC,2104913.0
CAMO CONSULTING LLC,2101936.0
BOSCH CONSTRUCTION LLC,2101000.0
SCALTEC USA CORP. ,2097599.0
Desscon Builders Inc,2096926.0
PALMCORP MANAGEMENT LLC,2096750.0
APEX AIR CONDITIONING CONTRACTORS,2092500.0
SAMA CONSTRUCTION  INC,2090928.0
A1 Renovation LLC,2085892.0
AMERI TEMP AIR CONDITIONING ,2083988.0
FERROM5 General Contractors  INC.,2082800.0
FOSTER & SON ELECTRICAL CONTRACTORS INC.,2082308.0
JAZAYRI CONSTRUCTION  INC,2081127.0
Rhino Construction & Development,2081063.0
Summers Fire Sprinklers Inc.,2080977.0
EVOLUTION ELECTRICAL CONTRACTOR GROUP LLC ,2071915.0
TRICON GROUP INC.,2069200.0
Jax Restoration Inc,2065851.0
FIVE STAR EXTRAORDINARY INTERIORS BY DESIGN  INC,2064895.0
COMANCHE CONSTRUCTION LLC,2056513.0
MONOGRAM WINDOWS AND DOORS  INC.,2052040.0
GLOGOZ CONSTRUCTION COMPANY,2042679.0
QUEST BUILDERS GROUP  INC.,2032734.0
PARADIGM CONSTRUCTION GROUP,2030931.0
ABC Development Group Inc,2030863.0
STATEWIDE ELECTRIC & ENVIRONMENTAL SOLUTIONS  LLC,2029782.0
COCONUT GROVE GLASS & MIRROR CORP,2027774.0
EXCLUSIVE TRIM  INC,2026798.0
TEST AND BALANCE AIR CONDITIONING CORP. ,2016200.0
ELITE INNOVATION CONSTRUCTION,2013876.0
GENERAL CONSTRUCTION MASTER CORP,2012691.0
ATEXI SERVICES CORP.,2011386.0
GLENEWINKEL CONSTRUCTION,2011000.0
Brothers Two Windows & Screen Inc. d.b.a Hurricane Window & Screen,2008930.0
Miami Mechanical Contractors Inc.,2008720.0
RESTATE CONSTRUCTION LLC,2006237.0
A&L PLUMBING SPECIALIST LLC,2003901.56
INFINITY AT YOUR SERVICE LLC,2002533.0
ALL STATE CONTRACTORS LLC,1994098.0
PETERBILT CONSTRUCTION INC ,1987752.0
Cobo Construction Corporation,1986253.0
Custom Call Centers Inc./dba  Connect C3,1982879.0
NODAL CONSTRUCTION & ELECTRIC ASSOCIATES INC,1981200.0
R & Y Electrical Corp,1979493.0
MORA & ORTIZ GENERAL CONTRACTOR INC,1977125.0
ESTRELLA PLUMBING INC,1975150.0
YERBILLA SERVICES INC,1969950.0
ECOSTRUCTION LLC ,1969677.0
Air Masters LLC d/b/a Mechanical Air Masters,1954995.0
PAU PLUMBING CONTRACTOR INC,1945867.0
CROGNALE CONSTRUCTION COMPANY INC,1943575.0
P. ADRIAN CONSTRUCTION CORP,1939177.0
JD Engineering & Construction Corp.,1920007.0
Lastayo & Padilla Construction Company INC.,1916885.0
PROFESSIONAL BUILDING SOLUTIONS LLC AKA 4 POINT CONSTRUCTION OF FLORIDA,1914417.0
Living Water Plumbing Service Corp.,1906700.0
DOT CONSTRUCTION  INC. ,1904775.0
Renuart Enterprises Inc,1902600.0
Pomeroy Electric Inc.,1902580.0
AVANT BUILDERS  INC,1901050.0
LIGHTWAVE ELECTRICAL CONTRACTORS INC,1900502.0
DENVER CMC GROUP,1900000.0
D & D PLUMBING CORP,1896120.0
Debonair Mechanical Inc,1893600.0
CAPFORM  INC.,1886880.0
BUILDER LIFE LLC,1883233.0
PEACE CONSTRUCTION INC,1877196.0
Alligator Construction Inc.,1877163.0
AGM CONTRACTORS FL  LLC,1874912.0
BART REINES LUXURY HOMEBUILDER  INC./dba BART REINES CONSTRUCTION,1871313.0
XPERT CONTRACTOR LLC,1871100.0
Mega Electric Inc,1864595.2
OLA CONSTRUCTION GROUP  LLC,1863500.0
MAROCEF INC. ,1861779.0
Well Electric Technology,1857889.0
Caribe Electrical Contractor  Inc.,1855631.0
Ram Construction MGMT. Inc.,1854730.0
SNYDER CONSTRUCTION INC,1853438.0
DBKP CONSTRUCTION  LLC,1853245.0
IVEY CONSULTING CORP DBA IVEY DESIGN BUILD  CORP.,1852286.0
E. H. HOSBACH PLUMBING SERVICE  INC.,1843567.0
AABAA ELECTRICAL SERVICES,1839293.2
Preferred Builders Group  INC.,1835300.0
Regency Maintenance & Electric Inc.,1820862.0
Cal Development Inc,1820376.0
OXX Group LLC,1813643.0
SAVAL DESIGNS CORP,1809102.0
RUNU CONTRACTING INC,1802050.0
AG GENERAL CONTRACTOR LLC,1800816.0
TIDAL CONSTRUCTION ,1800000.0
TIGER & SON ROOFING COMPANY,1800000.0
STALO CONSTRUCTIONS LLC,1800000.0
SPARK ELECTRIC INC ,1799225.0
Solutions Electrical Corp. ,1796800.0
AA ADVANCE AIR INC,1795800.0
TYPE A CONSTRUCTION LLC,1794745.0
AA Masters Construction Development And Engineering Group Corp,1791376.0
PERMONT CORP dba GARP,1788887.0
E & M Plumbing Inc.,1784200.0
CRON CONSTRUCTION  INC,1783500.0
GABLES CONSTRUCTION GROUP CORP,1782679.0
Swebuild Construction LLC,1782383.0
NEWTECH BUILDERS CORP,1779348.0
GEORGES WELDING SERVICES INC.,1772961.0
NOCELLA CONTRACTING LLC ,1764120.0
arcondal inc,1763876.0
roepnack corporation,1763205.0
SOUTH POINTE CONSTRUCTION & DEVELOPMENT CO,1760000.0
MG Contractor Services INC,1750000.0
RBG/Carib Construction Corp,1749669.0
UNITECH BUILDERS CORP,1743023.0
John Hall Electrical Contracting,1737370.0
REYES QUALITY SERVICES INC,1733701.0
STRYKER ELECTRICAL CONTRACTING INC.,1719200.0
Dynamic Contracting Services,1711500.0
CARIBBEAN FIRE & ASSOCIATES INC,1708789.0
CARDELLA CONSTRUCTION COMPANY LLC,1708431.0
SIEMENS INDUSTRY INC.,1707784.0
RUS GROUP BUILDING CONTRACTORS LLC,1700000.0
CARIBBEAN BUILDING  CORP. ,1698283.0
USA HOME IMPROVEMENT,1695204.0
NEC ELECTRIC SOLUTIONS CORP,1692208.6
Ampstrong Electric Inc.,1685487.0
GILBANE BUILDING COMPANY,1685000.0
CRR GENERAL CONTRACTOR ,1679501.0
POINCIANA DEVELOPMENT GROUP INC,1672487.36
SALVADOR NISTAL LLC,1669058.0
Alline Group Corp,1662676.0
Constructive Consulting Services,1653015.0
NEELANDS (USA) LIMITED INC,1650000.0
US SURFACES  INC.,1644250.0
Desmar PC Inc,1639200.0
JYP SERVICE & REPAIRS  CORP,1637450.0
Palmanova USA Corporation dba/VERTICAL MANAGEMENT VIP,1634985.0
Mascon Construction,1632860.0
ATLANTIC MIAMI BOATLIFTS INC,1630001.0
Charles E Culpepper Jr,1629240.0
ALLIED ROOFING IND INC  (EIN # INACTIVE),1627607.0
CL CONTRACTORS CORP,1627200.0
CHARLEVILLE DEVELOPMENT CORPORATION,1626806.0
C F Construction and Remodeling Inc.,1622204.0
I G W T CONSTRUCTION INC,1618852.0
BLACK DIAMOND CONSTRUCTION GROUP  LLC ,1618601.0
COJIMAR PLUMBING INC,1618500.0
GO GREEN ELECTRIC LLC,1615625.0
 Mira Design Build Inc,1604458.0
Optimum Contractors Inc.,1601539.0
LIUCON DEVELOPMENT SERIES LLC,1601175.0
BUILD & FIX INC,1600128.0
Action Retail Construction Services  LLC,1596226.0
RETOS SERVICES PLUS LLC,1594288.0
POWER TECHNOLOGY SERVICES,1594247.0
QELECTRIC LLC,1593979.2
ART BUILD CONSTRUCTION LLC ,1592900.0
IMPACT DW CORPORATION,1590472.0
Sydney Consulting Construction Inc.,1589263.0
DVG BUILDERS INC,1588517.0
ALUMAN USA LLC,1579556.31
U.S. STRUCTURES INC.,1575000.0
EXA USA CORP,1573150.0
Freemans Construction & Engineering Group Inc.,1572852.0
ENGINEERED SYSTEMS SOLUTIONS LLC,1570723.0
GECKO GROUP INC,1569510.0
DASH DOOR & CLOSER SERVICE INCdba/Dash Door & Glass,1566630.0
MG CONSTRUCTION MANAGEMENT LLC,1566500.0
JOE ROUSSEAU CONSTRUCTION INC,1565950.0
Dangond Construction Co LLC,1564177.0
Quest Construction Engineering  Inc.,1562514.0
D.A.C. INCORPORATED DBA AKA & CONSTRUCTION,1561983.0
BRYANT ELECTRIC ,1553000.0
RAIRCON CORP.,1551620.0
NAFA DESIGN LLC,1549351.0
Zymroz Energy LLC,1548614.0
FLORIDA ATLANTIC GENERAL CONTRACTING LLC ,1543072.0
SPCU MAINTENANCE REPAIR & CONSTRUCTION CORP,1541069.0
Stellar Construction Management LLC,1540479.0
SCALE COLLABORATIVE LLC,1537378.0
GENSET FIRE AND SECURITY LLC,1535993.0
THE TREBOR INVESTMENT CORP,1535460.0
PROJECT BUILDERS INC.,1529700.0
PANIZZA CONSTRUCTION SERVICES  CORPORATION ,1528970.0
Regency Pool & Spa of FL Inc.,1528040.0
MIGE GROUP LLC,1522501.0
SS POWER & LIGHT ELECTRIC INC.,1520685.2
RTC ELECTRIC CORP,1515110.2
FOCCO CONSTRUCTION & DESIGN CORP,1500760.0
Halloran Construction Corp.,1496998.0
Construction & Consulting Contractors LLC,1493973.44
SMART SHADE STRUCTURES CORP,1492325.0
JAG BUILDING  GROUP INC,1490000.0
CAPOTE PLUMBING CORP,1488850.0
ANDCON LLC,1486788.0
GESTIDO CONSTRUCTION  LLC,1486450.0
FARADAY ELECTRICAL CONTRACTOR INC.,1481632.24
GABLES AIR CONDITIONING CORP,1481449.0
B & B CONCEPT DESIGNS INC,1480780.0
Convergint Technologies LLC,1479891.0
TAFUR CONSTRUCTION CORP,1474574.0
OLYMPUS CONSTRUCTION MANAGEMENT CORP,1473376.0
Teamwork Construction,1471765.0
Atlantis Environmental Engineering Inc.,1469585.36
M G General Trades Inc.,1465000.0
E & M EQUIPMENT CORP.,1458515.0
SOBE CONTRUCTION CORP,1454594.0
STRUCTURA CONTRACTORS LLC,1451026.0
ENGEL CONSTRCUTION INC,1450000.0
Octagon Construction Corp,1449630.0
A R ELECTRIC SERVICES INC,1444512.0
STANSELL PROPERTIES & DEVELOPMENT LLC,1443875.0
CLEAR CHOICE WINDOWS & DOORS INC,1443770.0
CHARGER CONSTRUCTION OF FLORIDA  LLC.,1442500.0
TASHCON CORPORATION,1440800.0
ROX ENTERPRISES  INC.,1436300.0
MADDOX GROUP INC,1436000.0
Calypso Pool Company,1433000.0
BUILD PRO CONSTRUCTION INC,1432271.0
OHMS ELECTRICAL CORP,1429515.0
RQ ELECTRICAL INC,1425152.0
CODA ROOFING INC,1424597.0
Structura LLC,1424150.0
VISTA CONSTRUCTION SERVICES INC,1417496.0
A & P ELECTRICAL CONTRACTORS INC,1416482.8
AUTANA ENTERPRISES INC,1414302.0
ZTI LLC,1413560.0
MAS ELECTRICAL CONTRACTORS INC,1412785.2
GR Electrical Services Inc,1412737.8
VERCETTI ENTERPRISES  LLC,1404751.0
MENDHEIM CONSTRUCTION LLC,1400226.0
DEMARA ENTERPRISES INC,1398200.0
M & S CONSTRUCTION MANAGEMENT & SOLUTIONS LLC,1394240.0
SPARTAN CONTRACTING CORPORATION,1393500.0
NNI Construction Co,1393400.0
J.N.L. PLUMBING CORP ,1389000.0
Prostar Electrical Contractor Inc.,1385176.8
 SOUTH WINDS CONSTRUCTION CORP,1379056.0
FXD Construction  LLC,1377113.0
AB CONSTRUCTION GROUP LLC DBA FIVE EIGHTEEN CONSTRUCTION,1374970.0
PRO FACADE LLC,1368455.0
Palmetto Plumbing CO. of Hialeah Inc.,1366700.0
J ROMANO GROUP INC,1365128.0
SILVER PALM PLUMBING,1363605.0
Sanandres Construction and Consulting Group,1359190.0
Contour Marine Inc,1359176.0
Comfort Tech Air Conditioning Inc.,1358975.0
FRANQUE & DENIS CONSTRUCTION LLC,1354649.0
HEICA CONSTRUCTION CORP,1354625.0
G & L Plumbing Service Inc,1350500.0
REINFORCE STRUCTURES INC,1350000.0
CORDES SERVICE CORP,1347765.0
Zero Nine Construction Management LLC,1344070.0
Southeast  Florida Mechanical,1340920.0
KISO GROUP  LLC DBA KISO POOLS LLC,1340480.0
ARFRAN INC,1337641.0
ORLANDO PLUMBING CONTRACTOR CORP,1335647.0
RETCOM CONSTRUCTION LLC,1335500.0
BATES ELECTRIC SERVICE & TECHNOLOGY  INC.,1333000.0
Pinar Electric MD Inc.,1327130.0
ALL JER CONSTRUCTION CORP,1324776.0
A Coastal Tishman,1321661.0
BOSCAN CONSTRUCTION LLC,1316513.0
Marman Construction Inc.,1316405.0
KONSTRUCTICA LLC,1315215.0
I & M Corporation dba Best Air Solutions,1309120.0
Maber Construction LLC,1308250.0
ACE Construction,1305807.0
Carly Electrical Service Inc.,1305718.2
Global Security Products INC DBA PARADYME,1304757.0
WINDOW WORKS IMPACT GLAZING INC.,1303413.0
Natal Air Conditioning USA LLC,1299000.0
OCEANSIDE CONSTRUCTION & REMODELING LLC,1297982.0
FBD CONTRACTING GROUP INC,1297547.0
KEMPER DEVELOPMENT & DESIGN ,1296500.0
Metro Dade Security Systems,1296017.0
AVILA CONSTRUCTION & GLAZING INC,1295328.0
PEAL DEVELOPMENT GROUP  INC,1292855.8
Tua Minority Builder  LLC,1286476.0
Bofam Construction Company Inc,1285595.0
SALOMON CONSTRUCTION & ROOFING CORP,1284259.0
OUTDO BUILDERS INC,1281330.0
Edfalconstruction LLC,1280872.0
SIGNATURE IMPACT WINDOWS & DOORS LLC,1280411.1
ROCK STAR POOLS & WATERFALLS INC,1277130.0
MIAMI RESTAURANT REPAIRS  INC,1276655.0
GCA INC,1275399.0
3JW  CONTRUCTION INC,1274601.0
BUNELL MARINE LLC,1274000.0
TEAMWORK CONTRACTORS GROUP  LTD,1273075.0
BACALLAO CONSTRUCTION & ENGINEERING DEVELOPMENT LLC,1270018.0
COMBINED MAINTENANCE SERVICES INC DBA NEW TECH ELECTRICAL,1269955.0
COASTAL HOMES OF SOUTH FLORIDA  INC,1269939.0
DUFFEY CONSTRUCTION CO INC,1267480.0
HORSEPOWER ELECTRIC INC,1265196.0
SOUTH FLORIDA ELECTRICAL SERVICES INC,1260901.0
CRE Construction LLC,1260500.0
INTEGRATED SECURITY SYSTEMS,1259431.0
MARLIN PLUMBING OF MIAMI INC,1259277.0
Atlas Construction Company LLC,1259160.0
High Mark Construction LLC,1258750.0
CASA BLANCA BUILDERS  LLC ,1257466.0
ADVANCE IMPACT GLASS SYSTEM INC,1256631.17
Stan Daemer Electrical Services Inc.,1255400.0
WEATHERTROL MAINTENANCE CORP,1253985.0
RC Quality Tech Air Conditioning Inc,1253901.6
TRULINE CONSTRUCTION LLC,1251000.0
Langer Electric Co.,1246632.6
ARCTIC CIRCLE AIR CONDITIONING SERVICES CORP,1246490.0
MODERN DESIGN MIAMI CORP,1246272.0
S & L FIRE PROTECTION dba SCK ENTERPRISES  INC,1245900.0
Absolute Fire Protection Services  INC.,1245481.0
DYD CONSTRUCTION CORP,1240144.0
APOLLO ELECTRIC AI INC,1235405.0
HOMESTEAD REPAIRS AND SERVICES INC.,1235100.0
CEB CONSTRUCTION INC,1232497.0
IV Group Inc,1232441.0
IMPROVEMENT DEVELOPERS LLC,1232251.0
L827 ENTERPRISE LLC,1231648.0
CORE RESTORATION LLC,1231000.0
URBAN DOMUS CONSTRUCTION LLC,1219064.0
ABOVE ALL PLUMBING CONTRACTORS INC.,1214000.0
BLUESTREAM DBA PROFESSIONAL ENERGY SERVICES LLC,1208000.0
Plaza Group Limited Corp,1206870.67
ECI General Contractors Inc,1203301.0
INTEG MIAMI LLC,1200354.0
PRECISE CONSTRUCTION INC,1200000.0
Market Refrigeration  Inc.,1200000.0
Creara Company,1198779.0
RGEN ENTERPRISES  LLC,1198000.0
Weathermakers Air Conditioning,1197070.0
R & M SYSTEMS GROUP INC.,1196740.2
ALL SOLUTIONS CONSTRUCTION LLC,1195001.0
H2 CONSTRUCTION LLC,1192263.0
ECOTECH  Plumbing Corp.,1185300.0
R & E PLUMBING SERVICE CORP,1180640.0
Elite Impact Glass LLC ,1180079.0
22 CORE CONSTRUCTION  INC. ,1179542.52
Y & M Plumbing Inc.,1179000.0
RJ Quality Plumbing Corporation,1178000.0
STAGE DIGITAL ADVISORS,1176741.0
BLUE MARLIN HOME SERVICES INC,1176240.0
CITY ENGINEERING CONTRACTORS INC,1176000.0
FLORIDA POOLPATIO CORP,1175970.0
KETEC CONSTRUCTION SERVICES INC.,1174600.0
BLF ELECTRIC INC,1172487.2
RF CONSTRUCTION GROUP INC,1172003.0
Olin Wayne Companies Inc,1169000.0
CFH RENOVATIONS dba CFH GROUP LLC,1166460.0
Lippe Construction ,1166348.0
RAUSA BUILDERS CORP.,1165706.0
Results Air Services Corp,1164085.0
G&D ENGINEERING AND CONSTRUCTION ,1162550.0
MARTELL INC,1162288.0
MARINO CONSTRUCTION ENGINEERING INC,1162100.0
SHADAY BAEZ LLC ,1161400.0
Waypoint Contracting  Inc.,1160533.0
BAKER CONCRETE CONSTRUCTION INC,1155778.0
JCYH ELECTRIC CORP,1153428.2
THE ULTIMATE ELECTRICIAN  CORP.,1153300.0
SECURITY INNOVATIVE SOLUTIONS INC,1151434.0
Skylight Security System Inc,1149634.0
ORO CONSTRUCTION LLC,1145474.0
ENVIROTECH ROOFING GROUP  INC.,1144300.0
ACTIVE FIRE SPRINKLERS  INC.,1143765.0
TORO ENGINEERING AND CONSTRUCTION CORP.,1143614.0
Extreme Roofing Inc.,1143101.0
G & A Contractors Inc,1138950.0
PARAGON SYSTEMS INTEGRATION LLC,1138368.0
SEER AIR CONDITIONING CORP,1138300.0
FLOPROS SERVICE CORP.,1136000.0
ROFER CONSTRUCTION INC,1134500.0
GENERATION ELECTRICAL SERVICES CORP,1134314.0
TOSCANA CONSTRUCTION GROUP INC,1134125.0
INNOVATIVE SOLUTIONS CONSTRUCTION INC.,1134098.0
FLORIDA BUILDING CONSTRUCTION  INC.,1130575.0
P.D.G CONSTRUCTION,1127713.0
MAXICON LLC,1127591.0
BM Power Pro Electrical Inc.,1125971.0
AMERICAN RESTORATION AND WATERPROOFING LLC,1123847.0
KATERRA CONSTRUCTION LLC,1123485.0
SOLO AIR COND & HTG CO INC,1116922.0
Varga construction inc.,1114601.0
FERRO BUILDERS GROUP  LLC,1113706.0
brookstone construction llc,1111000.0
All Construction & Develpers North Florida Inc,1110053.0
21st CENTURY ELECTRICALCONTRACTORS INC. DBA 21st CENTURY ELE,1108400.0
Eddy Plumbing Services  Inc,1107000.0
Als Electric Inc.,1105160.0
Levy WJ Air Conditioning Services Inc,1103653.0
JY CONSTRUCTION GROUP  LLC,1102897.0
INBUILD GROUP INC,1100837.0
LAMARCA CM  LLC ,1099769.0
Extreme Electric Systems Inc,1098270.0
CENTURY FIRE PROTECTION  LLC,1095402.0
AVIKTOR CORPORATION ,1094501.0
VENTURA ARCHITECTURE DEVELOPMENT INC.,1093216.4
Galloni Inc,1092877.5
Precision Roofing Corp,1092251.0
QUANTUM CONSTRUCTION GROUP,1089000.0
Beach Contracting & Remodeling Inc.,1088000.0
PLP CONSTRUCTION GROUP INC.,1087426.0
SOUTH FLORIDA COASTAL ELECTRIC  INC. ,1086230.0
APPEARANCE BUILDERS LLC,1085868.0
G METAL PARTITION CONTRACTORS CORP,1081800.0
Evolution electrical Contractors Inc,1080175.98
Mikes Electrical Corp,1077702.0
DO YOU NEED A GOOD PLUMBER  INC ,1076500.0
AARYA CONSTRUCTION & DESIGN,1075533.0
POSEIDON DREDGE AND MARINE INC,1072000.0
R & A ELECTRIC INC.,1071642.6
Building Plans Inc.,1071525.0
Mitch Builders  LLC,1069902.0
CASA BATISTA LLC.,1069253.0
RCPA Builders Inc.,1068653.0
RELIANCE CONSTRUCTION COMPANY   LLC.,1067500.0
SOROL GROUP INCORPORATED ,1067202.0
CERTIFIED POOL MECHANICS 1 INC,1067000.0
CITADEL CGC LLC,1066580.0
LUXE ELECTRIC INC,1066262.0
EAGLE PLUMBING INC,1066000.0
SRV Structures LLC,1065000.0
A & A FONTE INC,1063279.0
LONGMAN ELECTRIC  INC ,1061027.6
PAIZ CONSTRUCTION AND ROOFING SERVICE  CORP. ,1060699.0
JLP ELECTRICAL SERVICES  INC. ,1060215.0
WISE BUILDING TECHNOLOGIES  LLC,1058528.0
One Stop Pools & Construction Inc.,1056845.0
HARTZELL CONSTRUCTION  INC.,1055980.0
F & L Fire and Electrical System Inc.,1055684.0
GROOM CONSTRUCTION CO INC,1055000.0
AIR SYSTEM SERVICE INC,1052670.0
ALL ABOUT FENCING CONTRACTOR INC DBA FENCES FOR LESS,1051378.0
GLEISY ELECTRIC  INC,1050780.0
Rudge Wood Flooring Inc,1045893.0
MONTAUK CONSTRUCTION INC,1045213.0
A & M Hurricane Protection LLC,1044688.0
Phillips Fire Sprinklers  Inc.,1044427.0
MICHILLI INC,1043863.0
MAG 2U INC,1037611.0
SOUTHERN COAST ENTERPRISES INC,1037234.0
AllDade General Construction Inc.,1035573.0
EAST SUNRISE PLUMBING INC.,1035200.0
DAYRONS ELECTRIC INC,1034650.0
MG EXCELLENT SERVICES CORP,1031696.0
FOUR BLR DOORS CORP,1031100.0
BUSLAM COMPANY PARTNERS INC,1030039.0
Atlantik Mechanical Inc,1025300.0
HEXAGON CONSTRUCTION INC,1025160.0
NEARBY PLUMBING CONTRACTOR INC,1025000.0
Tuttles Pool Company Inc,1024397.0
The Ice Team Corporation,1024125.0
G FORCE WATERPROOFING & RESTORATION  LLC,1023368.0
NAVARRO PLUMBING & MECHANICAL CO.,1021550.0
FIRE LINK TECHNOLOGIES INC.,1018935.0
JCI INTERNATIONAL  INC. ,1018368.0
G3 DESIGN BUILD LLC,1018216.0
JOINT ELECTRIC INC,1017527.2
Firm development Group LLC,1016160.0
East Coast Builders & Development Corp/ ,1015000.0
GARY BERNHARDT CONSTRUCTION INC,1014719.0
OWNER BUILDER CONSTRUCTION MANAGEMENT SERVICES INC,1014000.0
Miamicrete  Inc.,1013430.0
FIREZONE SPRINKLERS  INC.,1010498.0
Electricorp Inc,1009170.0
LLERANDI QUALITY POOLS INC,1007184.0
THEVENIN ENTERPRISES INC,1006533.2
MECHANICAL REFRIGERATION SERVICES  INC,1005300.0
DECKTIGHT ROOFING SERVICES INC. ,1004645.0
FERRO CONSTRUCTION,1003852.0
Brophy Air Specialty Group LLC,1003372.0
EVORA INVESTMENT INC,1001479.0
MIAMI SYSTEMS  INC. ,1000000.0
MASTER REBUILDER OF FLORIDA INC,1000000.0
MaeTec Power  Inc,1000000.0
JOVIL PLUMBING & HEATING INC,1000000.0
Camaguey Electrical Services Corp.,998772.2
Montierre Development PLLC,998376.0
ALL PHASE ELECTRIC CORP,996676.6
PGS CONSTRUCTION LLC,995021.0
DREMCON CONSTRUCTION CORP,994225.0
VALUE PLUMBING SERVICES INC.,993333.0
COOL FREEZE A/C,991680.0
AJ Specialty General Contractor  CORP,991660.0
FERRAN SERVICES & CONTRACTING INC,991400.0
ALEF CONSTRUCTION GROUP LLC,988676.0
