,lat,lon,work_desc,name,review_type,full_address,app_year_start
67,41.86262199999999,-87.6927518,***DIRECT DEVELOPER SERVICES*** NEW THREE (3) STORY OFFICE BUILDING WITH RETAIL ON THE GROUND FLOOR AND 92 OPEN AIR PARKING SPACES; ALL AS PER PLANS,FRISCH MARK,DIRECT DEVELOPER SERVICES,2652 W OGDEN AVE,2019.0
68,41.9204513,-87.670362,**DIRECT DEV SERVICES** FULL BUILDING PERMIT FOR THE NEW CONSTRUCTION OF A 7-STORY APARTMENT BUILDING WITH RETAIL AND PARKING AT GRADE. BASEMENT REMOVED FROM SCOPE. FOUNDATIONS ONLY PERMIT REVIEWED UNDER 100816649,DESMARAIS TOD MICHAEL,DIRECT DEVELOPER SERVICES,2155 N ELSTON AVE,2020.0
69,41.8864532,-87.6544414,**DIRECT DEV SERVICES**  FOUNDATIONS AND BASEMENT PERMIT FOR THE NEW CONSTRUCTION OF A 12-STORY OFFICE BUILDING WITH BASEMENT PARKING GARAGE AND GROUND FLOOR RETAIL. **2019 CHICAGO CONSTRUCTION CODES** CONSULTANT REVIEWER: PRIMERA ENGINEERING,PLUNKARD JAMES M,DIRECT DEVELOPER SERVICES,237 N ABERDEEN ST,2020.0
70,41.9420907,-87.6528812,**DIRECT DEV SERVICES** REVISION TO PERMIT 100794249. REVISIONS INCLUDE NEW BLACK IRON DUCT FOR FUTURE TENANT AND REVISION TO DWELLING UNIT KITCHENS.,KERWIN THOMAS PATRICK,DIRECT DEVELOPER SERVICES,918 W SCHOOL ST,2020.0
71,41.8864532,-87.6544414,"DDS 2019 CBC: FULL BUILDING PERMIT FOR NEW CONSTRUCTION A 12-STORY OFFICE BUILDING  WITH BASEMENT PARKING AND GROUND FL RETAIL. PRIOR PHASE FOUNDATIONS AND BASEMENT PERMIT UNDER 100877958. (OCCUPANCY GROUP A-2, B, M, S-2; TYPE IB CONSTRUCTION) CONSULTANT REVIEWER: PRIMERA ENGINEERING",PLUNKARD JAMES M,DIRECT DEVELOPER SERVICES,237 N ABERDEEN ST,2020.0
72,41.8916383,-87.6179301,PD-368 INTERIOR RENO. ONLY - Revisions 10810414 & 100822799 to Level 1 include changes to room use and minor space change within the tenant space. Staff lounge and X-ray room and the associated equipment and structure are being removed from scope. Four additional exam rooms are provided. No change to toilets number provided or the elevator between Levels 1 and 2. No change to E-Business use.*CERTIFIED PLAN CORRECTIONS*,FRANKLIN JEREMY,TRADITIONAL DEVELOPER SERVICES,355 E GRAND AVE,2020.0
73,41.9790169,-87.90656949999999,"***DIRECT DEVELOPER SERVICES*** ORD TERMINAL 5 EXPANSION - INTERIOR AREA BUILDOUT FOR EAST, WEST AND HEADHOUSE OF TERMINAL 5 AND FEDERAL INSPECTION SERVICES AREAS AS PER PLANS. CAISSONS ONLY PERMIT #100838564. ERS & CAISSONS PERMIT #100864812. FOUNDATION ONLY PERMIT #100838565",MULLER JACOB J,DIRECT DEVELOPER SERVICES,10000 W OHARE ST,2020.0
74,41.9790169,-87.90656949999999,***DIRECT DEVELOPER SERVICES*** Building caissons and ERS for proposed Terminal 5 expansion at O'Hare airport.,MULLER JACOB J,DIRECT DEVELOPER SERVICES,10000 W OHARE ST,2020.0
75,41.9790169,-87.90656949999999,***DIRECT DEVELOPER SERVICES*** BUILDOUT OF TEMPORARY BOARDING BRIDGES FOR PROPOSED TERMINAL 5 EXPANSION AT O'HARE AIRPORT,MULLER JACOB J,DIRECT DEVELOPER SERVICES,10000 W OHARE ST,2020.0
76,41.9074797,-87.6473199,"DIRECT DEVELOPER SERVICES* 2019 CBC: FULL BUILDING PERMIT FOR 4 STORY 16 DWELLING UNIT APARTMENT BUILDING WITH 9 OUTDOOR PARKING SPACES. OCCUPANCY GROUPS R-2, TYPE V-A CONSTRUCTION. SCHILLER PLACE BUILDING 1 OF 3. PLAN REVIEW FOR ALL 3 BUILDINGS TO OCCUR UNDER THIS PERMIT. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",WHITEHURST ROBIN E,DIRECT DEVELOPER SERVICES,749 W SCHILLER ST,2020.0
77,41.9469335,-87.6573171,***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT FOR A PROPOSED FOUR STORY COMMERCIAL BUILDING WITH RETAIL ON THE GROUND FLOOR (ALL FLOORS ABOVE ARE FOR PROPOSED ROCK CLIMBING (HEALTH CLUB)) ALL AS PER PLANS - FOUNDATION PERMIT UNDER #100778896,HIRSCH HOWARD M,DIRECT DEVELOPER SERVICES,1111 W ADDISON ST,2020.0
78,41.887304,-87.6513303,*DIRECT DEVELOPER SERVICES* NEW CONSTRUCTION. 13 STORY OFFICE BUILDING AS PER PLANS. PD #1418- FOUNDATION UNDER PERMIT 100821544,KOHN GARY L,DIRECT DEVELOPER SERVICES,320 N SANGAMON ST,2019.0
79,41.96845829999999,-87.65792119999999,*DIRECT DEV SERVICES*   FULL BUILDING PERMIT FOR THE NEW CONSTRUCTION OF A 4-STORY 84-UNIT APARTMENT BUILDING. FOUNDATIONS AND PARTIAL SUPERSTRUCTURE PERMITTED UNDER 100841904.,GIBSON GREGORY DAVID,DIRECT DEVELOPER SERVICES,4740 N WINTHROP AVE,2020.0
80,41.9680922,-87.67508409999999,*DIRECT DEVELOPER SERVICES* ERECT 4 STORY RESIDENTIAL BUILDING 55 DWELLING UNITS AND 36 PARKING SPACES AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,CHARLES WILLIAM SWANSON,DIRECT DEVELOPER SERVICES,4736 N RAVENSWOOD AVE,2020.0
81,41.9534842,-87.65399699999999,DIRECT DEVELOPER SERVICES* PRE-2019 CBC - REVISION TO PERMIT 100835909 TO REVISE THE GARAGE CEILING FIREPROOFING FROM A DROPPED RATED CEILING TO SPRAY ON FIRE PROOFING AS PER PLANS. CONSULTANT REVIEWER: RADA ARCHITECTS,WILSON LEWIS EDWARD,DIRECT DEVELOPER SERVICES,949 W DAKIN ST,2021.0
82,41.8849052,-87.6530221,***DIRECT DEVELOPER SERVICES*** NEW SIX (6) STORY OFFICE BUILDING WITH COMMERCIAL/RETAIL ON THE GROUND FLOOR; AS PER PLANS. CONSULTANT REVIEWER: PRIMERA ENGINEERING,HARTSHORNE RAY,DIRECT DEVELOPER SERVICES,155 N CARPENTER ST,2021.0
83,41.6781841,-87.6476237,"**DIRECT DEVELOPER SERVICES** PBC/CFD-PBC PROJECT NUMBER 07115-NEW CONSTRUCTION. FOUNDATION ONLY FOR A NEW 1 STORY PBC FIRE STATION FACILITY, ENGINE COMPANY 115 AS PER PLANS.",WESTBROOK RAMONA,DIRECT DEVELOPER SERVICES,1024 W 119TH ST,2019.0
84,41.9691765,-87.6610609,"*DIRECT DEVELOPER SERVICES *NEW CONSTRUCTION OF A 5-STORY MIXED USE BUILDING (RETAIL, 10 EFFICIENCY, AND 44 DU) TYPE III-A CONSTRUCTION WITH 27 EXTERIOR PARKING SPACES.  BUILDING IS FULLY SPRINKLERED. - CHICAGO CONSTRUCTION CODES 2019 TITLE 14B - 2019 BUILDING CODE.  ALL WORK PER PLANS.  (FOUNDATION PERMIT UNDER #100856500) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",DUFRESNE JEAN,DIRECT DEVELOPER SERVICES,4806 N MAGNOLIA AVE,2020.0
85,41.8258612,-87.6511629,"DIRECT DEVELOPER SERVICES 2019 CBC: NEW CONSTRUCTION OF A 1 STORY, 43FT TALL, 178,850 SF CORE & SHELL WAREHOUSE AND OFFICE BUILDING. 108 OFF-STREET PARKING SPACE (OCCUPANCY S-1 & B, CONSTRUCTION TYP IIB) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",DELL ANDREW,DIRECT DEVELOPER SERVICES,3740 S MORGAN ST,2021.0
86,41.9085383,-87.65106569999999,"DDS 2019 CBC: FULL BUILDING PERMIT FOR THE NEW CONSTRUCTION OF A 5-STORY RESIDENTIAL BUILDING WITH 34 CONDO UNITS AND 34 PARKING SPACES. SHALLOW FOUNDATIONS AND PARTIAL SUPERSTRUCTURE PERMIT THROUGH LEVEL 2 SLAB INCLUDING SLAB ON GRADE AND UNDERSLAB MEP PERMITTED UNDER 100932263. (OCCUPANCY R-2, S-2; CONST CLASS IIA)  CONSULTANT REVIEWER: V3 COMPANIES OF IL",RANDALL GREGORY JOHN,DIRECT DEVELOPER SERVICES,869 W BLACKHAWK ST,2022.0
87,41.9109829,-87.6338134,"DIRECT DEVELOPER SERVICES..ERECT NEW 6 STORY MIXED USE MASONRY BUILDING 35 DWELLING UNITS AND 1 GROUND FLOOR RETAIL UNIT AS PER PLANS. (20) 2-BEDROOM UNITS, (15) 1-BEDROOM UNITS ( 155-159 W NORTH AVE )",KOKALIAS BILL G.,DIRECT DEVELOPER SERVICES,155 W NORTH AVE,2019.0
88,41.9534842,-87.65399699999999,"(DIRECT DEVELOPER SERVICES) NEW CONSTRUCTION OF A 7-STORY RESIDENTIAL BUILDING (120 UNITS) WITH BASEMENT, TO INCLUDE GROUND FLOOR PARKING (14 SPACES), RETAIL AND ASSOCIATED SITE WORK AS PER PLANS.",WILSON LEWIS EDWARD,DIRECT DEVELOPER SERVICES,949 W DAKIN ST,2020.0
89,41.8507769,-87.627324,**DIRECT DEV SERVICES**  **2018 CHICAGO BUILDING CODE**  BUILDING B3. MINOR REVISION TO PERMIT 100805176 TO PROVIDE PRE-ENGINEERED BALCONIES FOR DWELLING UNITS PER PLANS. NO SITE WORK. NO MEP.   CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,AKINDELE ANTHONY,DIRECT DEVELOPER SERVICES,2310 S STATE ST,2021.0
90,42.0095001,-87.6664754,DIRECT DEVELOPER SERVICES: NEW CONSTRUCTION OF A 5-STORY MIXED USE BUILDING TO INCLUDE RETAIL AND PARKING GARAGE ON GROUND FLOOR AND 30 UNIT MULTI-FAMILY RESIDENTIAL USE ON FLOORS 2-5. TRANSIT-ORIENTED DEVELOPMENT.,DUFRESNE JEAN,DIRECT DEVELOPER SERVICES,7006 N GLENWOOD AVE,2020.0
91,41.8841879,-87.6431982,*DIRECT DEVELOPER SERVICES* 2018 CBC. NEW CONSTRUCTION. 15 STORY OFFICE AND RETAIL BUILDING AS PER PLANS. FOUNDATION AND SUPERSTRUCTURE UNDER PERMIT #100882527. CONSULTANT REVIEWER: V3 COMPANIES,ANTUNOVICH JOSEPH M,DIRECT DEVELOPER SERVICES,609 W RANDOLPH ST,2021.0
92,41.8882948,-87.64627829999999,(DIRECT DEVELPER SERVICES / PRE-2019 CBC) VEHICLE BRIDGE SUPERSTRUCTURE AT LEVEL 2 (HALSTED STREET ) FOR PROPOSED 32-STORY RESIDENTIAL APARTMENT BUILDING (373 UNITS) WITH PARKING ON BASEMENT - 2ND FLOOR (143 PARKING SPOTS) AS PER PLANS.  (FOUNDATION & PARTIAL SUPERSTRUCTURE PERMIT# 100844898) CONSULTANT REVIEWER: V3 COMPANIES,HAYMES DAVID A,DIRECT DEVELOPER SERVICES,354 N UNION AVE,2021.0
93,41.92510230000001,-87.6464993,"DIRECT DEVELOPER SERVICES - NEW 7 STORY, 32 UNIT CONDOMINIUM WITH 2 LEVELS OF BASEMENT PARKING. FOUNDATION PERMIT #100790537",ANTUNOVICH JOSEPH M,DIRECT DEVELOPER SERVICES,2350 N ORCHARD ST,2019.0
94,41.9531845,-87.74537199999999,"***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT FOR A PROPOSED TEN (10) STORY MIXED USE SENIOR LIVING FACILITY WITH 114 INDEPENDENT LIVING UNITS, 98 ASSISTED LIVING UNITS AND 46 MEMORY CARE UNITS. FOUNDATION UNDER PERMIT 10088098. CONSUTLANT REVIEWER: PRIMERA ENGINEERING",BUNKE BRETT A,DIRECT DEVELOPER SERVICES,4715 W IRVING PARK RD,2021.0
95,41.9000667,-87.6267264,DDS 2019 CBC : PROPOSED TWO (2) STORY ADDITION(SUPERSTRUCTURE ONLY) TO EXISTING TWO (2) STORY RETAIL BUILDING AT 44 E. WALTON ST. (PROPOSED RETAIL ENTRANCE ADDRESS 939 N. RUSH ST).AND ASSOCIATED SITE WORK. NO OCCUPANCY UNDER THIS PERMIT ELEVATOR TO BE INSTALLED UNDER TENANT BUILDOUT AS PER PLANS. (OCCUPANCY CLASSIFICATION M; CONSTRUCTION TYPE IIA) CONSULTANT REVIEWER: V3 COMPANIES OF IL,HIRAMI BRIAN B,DIRECT DEVELOPER SERVICES,44 E WALTON ST,2021.0
96,41.85000100000001,-87.6273374,**DIRECT DEV SERVICES** **2018 CHICAGO BUILDING CODE**  BUILDING B4.  MINOR REVISION TO PERMIT 100805197 TO PROVIDE PRE-ENGINEERED BALCONIES FOR DWELLING UNITS PER PLANS. NO SITE WORK. NO MEP. CONSULTANT REVIEWER:GLOBETROTTERS ENGINEERING,AKINDELE ANTHONY,DIRECT DEVELOPER SERVICES,2344 S STATE ST,2021.0
97,41.8162968,-87.6186635,DDS 2019 CBC: CAISSONS ONLY PERMIT AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,BONE JEFFREY C,DIRECT DEVELOPER SERVICES,4308 S CALUMET AVE,2021.0
98,41.8864877,-87.6146074,"***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT FOR A PROPOSED 47 STORY RESIDENTIAL BUILDING WITH 363 DWELLING UNITS, 240 PARKING SPACES AND ONE COMMERCIAL SPACE; ALL AS PER PLANS",KERWIN THOMAS PATRICK,DIRECT DEVELOPER SERVICES,211 N HARBOR DR,2019.0
99,41.8717526,-87.6776084,(DIRECT DEVELOPER SERVICES / PRE-2019 CBC)  REPERMITTING OF PREVIOUSLY INSTALLED CAISSONS ONLY. ORIGINAL FOUNDATION PERMIT 100855504. FULL BUILDING (DDS) PERMIT 100885605. CONSULTANT REVIEWER: GLOBETROTTERS,PIEKARZ RONALD R,DIRECT DEVELOPER SERVICES,2050 W OGDEN AVE,2021.0
100,41.9392528,-87.73226760000001,"NEW CONSTRUCTION - BUILDING #1 - 3-STORY WITH PENTHOUSE AND ROOF DECK TOWNHOME BUILDING WITH NINE (9) RESIDENTIAL UNITS, 18 GARAGE PARKING.  3B CONSTRUCTION, FULLY SPRINKLERED.",SPLITT JONATHAN D,TRADITIONAL DEVELOPER SERVICES,4200 W BELMONT AVE,2020.0
101,41.9475427,-87.6562292,"***DIRECT DEVELOPER SERVICES*** CONCOURSE IMPROVEMENTS ON EXISTING 100 LEVEL OF WRIGLEY FIELD. WORK TO INCLUDED SELECT DEMO & CONSTRUCTION OF NEW PARTITIONS, FINISHES, & PLUMBING; AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",ZELJIC ALEKSANDAR,DIRECT DEVELOPER SERVICES,1060 W ADDISON ST,2022.0
102,41.8717775,-87.67544970000002,DIRECT DEVELOPER SERVICE - SUPERSTRUCTURE CORE AND SHELL FOR 9 STORY HOSPITAL BUILDING CLINIC AND ADMINISTRATION (NO INSTITUTIONAL USE) ON PREVIOUSLY APPROVED FOUNDATION PERMIT 100666862,KHANNA KAPIL,DIRECT DEVELOPER SERVICES,1950 W POLK ST,2017.0
103,41.8849752,-87.6523911,"(DIRECT DEVELOPER SERVICES / 2019 CBC)  CAISSONS ONLY FOR THE NEW CONSTRUCTION OF 30-STORY RESIDENTIAL BUILDING (282 DWELLING UNITS) WITH RETAIL ON LEVELS 1 AND 2, PARKING ON LEVELS 2, 3 AND 4 (89 AUTO PARKING SPACES AND 153 BIKE PARKING SPACES) AND ASSOCIATED SITE WORK AS PER PLANS. CONSULTANT REVIEWER: V3 COMPANIES",KERWIN THOMAS PATRICK,DIRECT DEVELOPER SERVICES,160 N MORGAN ST,2021.0
104,41.9125288,-87.66065069999999,(DIRECT DEVELOPER SERVICES / 2019 CBC)  FOUNDATION AND SUPERSTRUCTURE PERMIT (EXCLUDING EXTERIOR BUILDING FACADE) FOR A NINE (9) STORY OFFICE BUILDING TO INCLUDE LOWER LEVEL PARKING (55 PARKING SPACES) & ASSOCIATED SITE WORK AS PER PLANS. (CONSTRUCTION CLASSIFICATION - 1A / OCCUPANCY CLASSIFICATION: B - BUSINESS) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,UHLIR GRANT,DIRECT DEVELOPER SERVICES,1229 W CONCORD PL,2021.0
105,41.967997,-87.67573139999999,*DIRECT DEVELOPER SERVICES* NEW CONSTRUCTION FOR A 4 STORY BUILDING WITH 112 DWELLING UNITS AND 67 PARKING SPACES AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,CHARLES WILLIAM SWANSON,DIRECT DEVELOPER SERVICES,4733 N WOLCOTT AVE,2021.0
106,41.873735,-87.6315685,DDS 2019 CBC: CAISSONS ONLY PERMIT FOR THE NEW CONSTRUCTION OF AN 18-STORY RESIDENTIAL BUILDING WITH 117 DWELLING UNITS AND NO BASEMENT. (CONST CLASS: I-A; OCC GROUP: R-2) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,WHITNEY RICHARD L,DIRECT DEVELOPER SERVICES,633 S LA SALLE ST,2021.0
107,41.9633908,-87.6522081,"*DIRECT DEVELOPER SERVICES PROGRAM* NEW CONSTRUCTION, 5-STORY, 32 UNIT MULTI-FAMILY RESIDENTIAL BUILDING OF 4A CONSTRUCTION WITH 15 INTERIOR PARKING SPACES AND 1 EXTERIOR PARKING SPACE AND AN EXTERIOR LOADING AREA ACCESSED FROM THE PUBLIC ALLEY.  BUILDING IS EQUIPPED THROUGHOUT WITH NFPA13 SPRINKLER SYSTEM PER 903.2.8.  PROJECT IS TRANSIT SERVED LOCATION - ALLOWING FOR 50% REDUCTION IN PARKING REQUIREMENT.  32 INTERIOR BIKE PARKING SPACES AND BIKE ROOM PROVIDED.  PROJECT REVIEWED BY DPD AND ZONING UNDER APP#100921066",DUFRESNE JEAN,DIRECT DEVELOPER SERVICES,4453 N HAZEL ST,2022.0
108,41.8965114,-87.62912469999999,***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT FOR A PROPOSED 10 STORY PODIUM AND 50 STORY RESIDENTIAL TOWER 'C' WITH 391 DWELLING UNITS AS PER PLANS. FOUNDATION UNDER PERMIT #100785446,PLUNKARD JAMES M,DIRECT DEVELOPER SERVICES,23 W CHICAGO AVE,2019.0
109,41.8963464,-87.63920379999999,"**DIRECT DEVELOPER SERVICES** NEW 9 STORY (TYPE 1A), 93 UNIT RESIDENTIAL BUILDING WITH GROUND FLOOR RETAIL AND BASEMENT AS PER PLANS. **CONSULTANT REVIEWER: V3 COMPANIES OF IL",SORICH GEORGE S,DIRECT DEVELOPER SERVICES,411 W CHICAGO AVE,2021.0
110,41.8847507,-87.68035359999999,DIRECT DEVELOPER SERVICES * FOUNDATION ONLY PERMIT FOR A PROPOSED LIGHTINDUSTRIAL AND MANUFACTURING FACILITY CONSISTING OF TWO FLOORS ANDMEZZANINE ABOVE THE FIRST FLOOR. ON-SITE PARKING WILL BE PERPENDICULAR SPOTS OFF THE ALLEY.,NUTTELMAN JASON P,DIRECT DEVELOPER SERVICES,2124 W LAKE ST,2018.0
111,41.875006,-87.6763737,"DDS 2019 CBC: CAISSONS ONLY - VERTICAL PENETRATION ONLY - FOR PROPOSED 22 STORY RESIDENTIAL BUILDING WITH 279 DWELLING UNITS AND 173 PARKING SPACES.  (OCC R-2, B, A-3, S-2; CONST TYPE 1-A) CONSULTANT REVIEWER: V3 COMPANIES",BRININSTOOL DAVID LEE,DIRECT DEVELOPER SERVICES,513 S DAMEN AVE,2021.0
112,41.7840597,-87.6053191,"DDS 2019 CBC: FULL BUILDING PERMIT FOR 5 STORY 56 D.U., 1ST FLOOR RETAIL, 21 CAR GARAGE AT 1ST FLOOR, EXTERIOR 8 PARKING SPACES ON CONCRETE PAD, ONE LOADING BERTH, DECKS/BALCONIES AT 2ND/3RD/4TH FLOORS, ROOFTOP DECK, ROOFTOP STAIR ENCLOSURES, ELEVATOR PENTHOUSE AS PER PLAN (OCCUPANCY GROUPS R-2, M, TYPE 3A CONSTRUCTION).",HANNA JOHN C,TRADITIONAL DEVELOPER SERVICES,825 E 61ST ST,2021.0
113,41.9074797,-87.6473199,"DDS 2019 CBC, PD 1075: REVISION TO PERMIT 100891575. REVISION TO WATER SERVICE PLANS/LAYOUT OF METER AND CONNECTION, ELECTRICAL SERVICE AND METER LAYOUT, AND STRUCTURAL FOUNDATION WALL DETAIL. OCCUPANCY GROUP R-2, TYPE V-A CONSTRUCTION. SCHILLER PLACE BUILDING 1 OF 3. PERMIT DRAWINGS FOR ALL 3 BUILDINGS UNDER THIS PERMIT NUMBER.CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",WHITEHURST ROBIN E,DIRECT DEVELOPER SERVICES,749 W SCHILLER ST,2021.0
114,41.8882948,-87.64627829999999,(DIRECT DEVELPER SERVICES / PRE-2019 CBC)  REVISION TO PERMIT# 100844898 FOR STRUCTURAL CHANGES ONLY TO INCLUDE MODIFIED OPENINGS IN THE CORE/SHEAR WALL AT THE FOUNDATION & 1ST FLOOR AND REINFORCING MODIFICATIONS TO LEVELS 1 & 2 AS PER PLANS.  (1A CONSTRUCTION TYPE / A2 OCCUPANCY CLASSIFICATION). CONSULTANT REVIEWER: V3 COMPANIES,HAYMES DAVID A,DIRECT DEVELOPER SERVICES,354 N UNION AVE,2021.0
115,41.8241157,-87.61376949999999,**DIRECT DEV SERVICES**  2018 CHICAGO BUILDING CODE  ** REVISION TO FULL BUILDING PERMIT 100858422**  REVISIONS TO GROUND FLOOR LAYOUT AND STRUCTURAL SYSTEM LEVELS 2 - 4. CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,AKINDELE ANTHONY,DIRECT DEVELOPER SERVICES,508 E PERSHING RD,2021.0
116,41.9336889,-87.66968949999999,DDS 2019 CBC: FULL BUILDING PERMIT FOR 3 STORY + BASEMENT FULLY SPRINKLERED SINGLE FAMILY HOME WITH DETACHED 2-CAR GARAGE. OCCUPIABLE ROOF TERRACES ON GARAGE AND HOME. GARAGE IS ALL MASONRY CONSTRUCTION W/ WOOD JOIST ROOF. (OCCUPANCY GROUP R-5; TYPE VA CONSTRUCTION) CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,DE MUTH KENNETH D,DIRECT DEVELOPER SERVICES,1632 W WOLFRAM ST,2022.0
117,41.896791,-87.6412457,***DIRECT DEVELOPER SERVICES*** FOUNDATION AND PARTIAL SUPERSTRUCTURE PERMIT - ERECT FOUNDATION TO THE UNDERSIDE OF THE SECOND FLOOR FOR A PROPOSED 23 STORY MIXED USE BUILDING WITH 200 DWELLING UNITS AND 99 PARKING SPACES WITH COMMERCIAL/RETAIL ON THE GROUND FLOOR; CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING,HAYMES DAVID A,DIRECT DEVELOPER SERVICES,808 N CLEVELAND AVE,2021.0
118,41.8864877,-87.6146074,"***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100821394; REDUCE NUMBER OF DWELLING UNITS FROM 363 TO 350 UNITS; REVISE PARKING GARAGE LAYOUT TO ADD TENANT STORAGE LOCKERS; REVISE ACCESSIBILITY MATRIX RESIDENTIAL UNIT TYPE A/TYPE B; REVISE DOG RUN AT L5; REVISE TERRACE, POOL & LOCKER ROOM AT LL1; REVISE TERRACE & ADDITIONAL BATHROOM AT L1; REVISE TERRACE AT L41; CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",KERWIN THOMAS PATRICK,DIRECT DEVELOPER SERVICES,211 N HARBOR DR,2021.0
119,41.67318,-87.5447528,"DIRECT DEVELOPER SERVICES 2019 CBC: NEW CONSTRUCTION OF A ONE (1) STORY INDUSTRIAL BUILDING (SHELL AND CORE ONLY) AND ASSOCIATED SITE WORK WITH 422 PARKING STALLS, 60 TRUCK DOCKS, 131 TRAILER STALLS AND 48 BIKE PARKING SPACES,  AS PER PLANS. (OCCUPANCIES B, F-1, F-2, S-1 & S-2; CONSTRUCTION TYPE IIB) CONSULTANT REVIEWER: V3 COMPANIES OF IL",WATERS ROBERT,DIRECT DEVELOPER SERVICES,3300 E 122ND ST,2020.0
120,41.8767612,-87.6535828,"(DIRECT DEVELOPER SERVICES / 2019 CBC) NEW CONSTRUCTION OF AN 18-STORY RESIDENTIAL APARTMENT BUILDING (196 DWELLING UNITS) TO INCLUDE GROUND FLOOR RETAIL, PARKING ON LEVELS 2 & 3 (72 SPACES), AND ASSOCIATED SITE WORK, AS PER PLANS. CONSULTANT REVIEWER: GLOBETROTTERS",ANTUNOVICH JOSEPH M,DIRECT DEVELOPER SERVICES,1044 W VAN BUREN ST,2021.0
121,41.8951612,-87.7370103,"NEW CONSTRUCTION SHALLOW FOUNDATIONS, GRADE BEAMS AND ABOVE GRADE STRUCTURE AS PER PLANS - CAISSONS ONLY UNDER SEPARATE PERMIT.",GELDIS GEORGE,TRADITIONAL DEVELOPER SERVICES,4443 W CHICAGO AVE,2021.0
122,41.9654189,-87.65617619999999,"DDS 2019 CBC: SHALLOW FOUNDATIONS, PODIUM STRUCTURAL STEEL AND MASONRY CORES THROUGH ROOF FOR A 5-STORY RESIDENTIAL BUILDING WITH 62 APARTMENTS AND GROUND FLOOR RETAIL. (OCC. R-2, M; TYPE II-A)- CONSULTANT REVIEWER: GLOBETROTTERS ENGINEERING",GIBSON GREGORY DAVID,DIRECT DEVELOPER SERVICES,4600 N KENMORE AVE,2021.0
123,41.8700077,-87.6245723,"***DIRECT DEVELOPER SERVICES*** REVISION TO PERMIT NUMBER 100834166, REVISED SHEAR WALL/CORE WALL LOCATIONS DIMENSIONS AT MAT SLAB, REVISED ELEVATOR PIT DIMENSIONS, ADJUSTED ELECTRICAL DUCT BANK BETWEEN CURRENT IN SITU LOCATION AND CORE RISER LOCATION, ADJUSTED BELOW GRADE PIPING ROUTES FOR STORM AND SAN WITHIN BUILDING FOOTPRINT, NEW PARKING ELEVATOR PITS, MODIFIED COLUMN SPACING AT GARAGE, MODIFIED STORAGE TANK DIMENSIONS, NEW GRADE BEAMS AT GARAGE, MODIFIED DIMENSIONS AT GARAGE MAT SLABS, MODIFIED GAS LINE TO METER PER PEOPLE¿S GAS REQUIREMENTS; ALL AS PER PLANS; CONSULTANT REVIEWER: GLOBETROTTERS",CASTILLO PHILIP J,DIRECT DEVELOPER SERVICES,1000 S MICHIGAN AVE,2021.0
124,41.8904959,-87.6328408,***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT FOR A PROPOSED 13 STORY OFFICE BUILDING WITH RETAIL ON THE GROUND FLOOR ALL; AS PER PLANS (FOUNDATION PERMIT NUMBER 100839637),DESMARAIS TOD MICHAEL,DIRECT DEVELOPER SERVICES,448 N LA SALLE DR,2020.0
125,41.7523795,-87.6299751,"Hazardous Waste Storage Bldg: New 1 story 530sf building with a 10"" thick concrete slab, 8"" thick x 5'-9"" high concrete wall base, chain-link fence wall panels and a 1.5"" thick galvanized metal roof deck supported by W8x24 columns for temporary storage of CTA hazardous waste material, which will be picked up by a waste contractor and processed at an off-site facility all per plans.",ROGULICH LEE E,TRADITIONAL DEVELOPER SERVICES,210 W 79TH ST,2021.0
126,41.8819391,-87.6552057,***DIRECT DEVELOPER SERVICES*** FULL BUILDING PERMIT FOR FIFTEEN (15) STORY RESIDENTIAL BUILDING WITH 58 DWELLING UNITS AND 78 PARKING SPACES AS PER PLANS. CONSULTANT REVIEWER: PRIMERA ENGINEERING,KHANNA KAPIL,DIRECT DEVELOPER SERVICES,21 N MAY ST,2022.0
