borough,neighborhood_name,Classification,property_group,year_quarter,deal_volume,avg_price,median_price,# of Deals
Brooklyn,Vinegar Hill,Commercial,Other,20/Q2,"$23,350,000","$11,675,000","$11,675,000",2
Brooklyn,Windsor Terrace,Commercial,Mixed-Use,20/Q2,"$2,150,000","$2,150,000","$2,150,000",1
Brooklyn,,Commercial,Land,20/Q2,"$18,879,000","$3,775,800","$420,000",5
Brooklyn,,Commercial,Multi-Family Dwelling,20/Q2,"$158,154,124","$26,359,021","$8,092,784",6
Brooklyn,,Commercial,Other,20/Q2,"$167,459,343","$16,745,934","$5,075,000",10
Manhattan,Carnegie Hill,Commercial,Other,20/Q2,"$725,000","$725,000","$725,000",1
Manhattan,Central Harlem,Commercial,Multi-Family Dwelling,20/Q2,"$19,700,632","$2,814,376","$3,050,000",7
Manhattan,Chelsea,Commercial,Condo,20/Q2,"$4,825,000","$4,825,000","$4,825,000",1
Manhattan,Chelsea,Commercial,Mixed-Use,20/Q2,"$6,500,000","$6,500,000","$6,500,000",1
Manhattan,Chelsea,Commercial,Multi-Family Dwelling,20/Q2,"$7,200,000","$7,200,000","$7,200,000",1
Manhattan,Chelsea,Commercial,Other,20/Q2,"$800,000","$800,000","$800,000",1
Manhattan,Chinatown,Commercial,Condo,20/Q2,"$527,000","$527,000","$527,000",1
Manhattan,East Harlem,Commercial,Mixed-Use,20/Q2,"$3,100,000","$3,100,000","$3,100,000",1
Manhattan,East Harlem,Commercial,Multi-Family Dwelling,20/Q2,"$3,000,000","$1,500,000","$1,500,000",2
Manhattan,East Harlem,Commercial,Other,20/Q2,"$2,611,994","$1,305,997","$1,305,997",2
Manhattan,East Village,Commercial,Multi-Family Dwelling,20/Q2,"$32,539,811","$16,269,906","$16,269,906",2
Manhattan,East Village,Commercial,Other,20/Q2,"$1,250,000","$1,250,000","$1,250,000",1
Manhattan,Fifth Mad,Commercial,Condo,20/Q2,"$164,961,209","$164,961,209","$164,961,209",1
Manhattan,Fifth Mad,Commercial,Office,20/Q2,"$115,000,000","$115,000,000","$115,000,000",1
Manhattan,Fifth Mad,Commercial,Other,20/Q2,"$8,500,000","$8,500,000","$8,500,000",1
Manhattan,Financial District,Commercial,Industrial,20/Q2,"$104,361,959","$104,361,959","$104,361,959",1
Manhattan,Financial District,Commercial,Multi-Family Dwelling,20/Q2,"$44,506,310","$44,506,310","$44,506,310",1
Manhattan,Financial District,Commercial,Other,20/Q2,"$2,010,000","$1,005,000","$1,005,000",2
Manhattan,Flatbush,Commercial,Other,20/Q2,"$44,506,310","$44,506,310","$44,506,310",1
Manhattan,Garment District,Commercial,Office,20/Q2,"$6,000,000","$6,000,000","$6,000,000",1
Manhattan,Grand Central,Commercial,Other,20/Q2,"$28,250,000","$28,250,000","$28,250,000",1
Manhattan,Greenwich Village,Commercial,Co-op,20/Q2,"$1,835,000","$917,500","$917,500",2
Manhattan,Greenwich Village,Commercial,Multi-Family Dwelling,20/Q2,"$44,500,000","$22,250,000","$22,250,000",2
Manhattan,Hamilton Heights,Commercial,Condo,20/Q2,"$57,500,000","$28,750,000","$28,750,000",2
Manhattan,Hamilton Heights,Commercial,Multi-Family Dwelling,20/Q2,"$17,270,000","$3,454,000","$4,005,000",5
Manhattan,Hell's Kitchen,Commercial,Co-op,20/Q2,"$481,330","$481,330","$481,330",1
Manhattan,Hell's Kitchen,Commercial,Multi-Family Dwelling,20/Q2,"$21,311,923","$7,103,974","$5,758,704",3
Manhattan,Hudson Square,Commercial,Condo,20/Q2,"$1,850,000","$1,850,000","$1,850,000",1
Manhattan,Kips Bay,Commercial,Multi-Family Dwelling,20/Q2,"$2,906,950","$2,906,950","$2,906,950",1
Manhattan,Kips Bay,Commercial,Office,20/Q2,"$82,560,681","$41,280,340","$41,280,340",2
Manhattan,Kips Bay,Commercial,Other,20/Q2,"$34,411,216","$34,411,216","$34,411,216",1
Manhattan,Lenox Hill,Commercial,Mixed-Use,20/Q2,"$9,100,000","$9,100,000","$9,100,000",1
Manhattan,Lenox Hill,Commercial,Multi-Family Dwelling,20/Q2,"$11,500,000","$11,500,000","$11,500,000",1
Manhattan,Lincoln Square,Commercial,Co-op,20/Q2,"$6,347,661","$3,173,831","$3,173,831",2
Manhattan,Lower East Side,Commercial,Multi-Family Dwelling,20/Q2,"$6,400,000","$6,400,000","$6,400,000",1
Manhattan,Lower East Side,Commercial,Other,20/Q2,"$5,000,000","$5,000,000","$5,000,000",1
Manhattan,Morningside Heights,Commercial,Other,20/Q2,"$121,454,500","$60,727,250","$60,727,250",2
Manhattan,Murray Hill,Commercial,Other,20/Q2,"$68,253,497","$13,650,699","$12,500,000",5
Manhattan,NoMad,Commercial,Industrial,20/Q2,"$157,780,000","$157,780,000","$157,780,000",1
Manhattan,NoMad,,Other,20/Q2,"$157,780,000","$157,780,000","$157,780,000",1
Manhattan,Park Avenue,Commercial,Office,20/Q2,"$5,995,126","$5,995,126","$5,995,126",1
Manhattan,Penn Plaza,Commercial,Office,20/Q2,"$34,000,000","$34,000,000","$34,000,000",1
Manhattan,Penn Plaza,Commercial,Other,20/Q2,"$4,000,000","$4,000,000","$4,000,000",1
Manhattan,Sixth Avenue,Commercial,Condo,20/Q2,"$1,580,094","$1,580,094","$1,580,094",1
Manhattan,Sixth Avenue,Commercial,Other,20/Q2,"$900,000","$900,000","$900,000",1
Manhattan,SoHo,Commercial,Mixed-Use,20/Q2,"$4,500,000","$4,500,000","$4,500,000",1
Manhattan,SoHo,Commercial,Other,20/Q2,"$27,601,500","$9,200,500","$10,400,000",3
Manhattan,South Harlem,Commercial,Multi-Family Dwelling,20/Q2,"$2,549,000","$2,549,000","$2,549,000",1
Manhattan,South Harlem,Commercial,Other,20/Q2,"$2,250,000","$1,125,000","$1,125,000",2
Manhattan,Sutton Place,Commercial,Condo,20/Q2,"$4,000,000","$2,000,000","$2,000,000",2
Manhattan,Sutton Place,Commercial,Mixed-Use,20/Q2,"$11,500,000","$11,500,000","$11,500,000",1
Manhattan,Sutton Place,Commercial,Other,20/Q2,"$7,100,000","$7,100,000","$7,100,000",1
Manhattan,Times Square,Commercial,Mixed-Use,20/Q2,"$5,600,000","$5,600,000","$5,600,000",1
Manhattan,Times Square,Commercial,Other,20/Q2,"$23,338,351","$5,834,588","$4,290,000",4
Manhattan,Times Square North,Commercial,Multi-Family Dwelling,20/Q2,"$7,538,077","$3,769,039","$3,769,039",2
Manhattan,Tribeca,Commercial,Mixed-Use,20/Q2,"$26,190,000","$13,095,000","$13,095,000",2
Manhattan,Tribeca,Commercial,Multi-Family Dwelling,20/Q2,"$2,150,000","$2,150,000","$2,150,000",1
Manhattan,Two Bridges,Commercial,Multi-Family Dwelling,20/Q2,"$7,875,000","$7,875,000","$7,875,000",1
Manhattan,Upper East Side,Commercial,Co-op,20/Q2,"$5,250,000","$1,050,000","$1,050,000",5
Manhattan,Upper West Side,Commercial,Multi-Family Dwelling,20/Q2,"$16,800,000","$4,200,000","$3,425,000",4
Manhattan,Upper West Side,Commercial,Other,20/Q2,"$4,650,000","$4,650,000","$4,650,000",1
Manhattan,West Village,Commercial,Other,20/Q2,"$467,011,014","$58,376,377","$65,477,764",8
Manhattan,Yorkville,Commercial,Condo,20/Q2,"$86,136,000","$28,712,000","$28,712,000",3
Manhattan,Yorkville,Commercial,Other,20/Q2,"$18,500,000","$6,166,667","$5,250,000",3
Manhattan,,Commercial,Condo,20/Q2,"$18,394,882","$9,197,441","$9,197,441",2
Manhattan,,Commercial,Industrial,20/Q2,"$2,050,000","$2,050,000","$2,050,000",1
Manhattan,,Commercial,Multi-Family Dwelling,20/Q2,"$56,090,000","$18,696,667","$18,500,000",3
Manhattan,,Commercial,Office,20/Q2,"$18,000,000","$18,000,000","$18,000,000",1
Manhattan,,Commercial,Other,20/Q2,"$347,609,657","$38,623,295","$35,028,605",9
Queens,Astoria,Commercial,Condo,20/Q2,"$950,000","$950,000","$950,000",1
Queens,Astoria,Commercial,Mixed-Use,20/Q2,"$1,700,000","$1,700,000","$1,700,000",1
Queens,Astoria,Commercial,Multi-Family Dwelling,20/Q2,"$3,919,000","$1,959,500","$1,959,500",2
Queens,Astoria,Commercial,Other,20/Q2,"$20,740,000","$3,456,667","$2,375,000",6
Queens,Auburndale,Commercial,Other,20/Q2,"$1,175,000","$1,175,000","$1,175,000",1
Queens,Belle Harbor,Commercial,Multi-Family Dwelling,20/Q2,"$425,000","$425,000","$425,000",1
Queens,Briarwood,Commercial,Co-op,20/Q2,"$255,000","$255,000","$255,000",1
Queens,College Point,Commercial,Mixed-Use,20/Q2,"$1,760,000","$1,760,000","$1,760,000",1
Queens,College Point,Commercial,Other,20/Q2,"$900,000","$900,000","$900,000",1
Queens,Corona,Commercial,Land,20/Q2,"$975,000","$975,000","$975,000",1
Queens,Corona,Commercial,Mixed-Use,20/Q2,"$1,550,000","$1,550,000","$1,550,000",1
Queens,Douglaston,Commercial,Other,20/Q2,"$6,250,000","$6,250,000","$6,250,000",1
Queens,East Elmont,Commercial,Multi-Family Dwelling,20/Q2,"$1,700,000","$1,700,000","$1,700,000",1
Queens,East Flushing,Commercial,Mixed-Use,20/Q2,"$2,740,000","$1,370,000","$1,370,000",2
Queens,Edgemere,Commercial,Other,20/Q2,"$27,500,000","$27,500,000","$27,500,000",1
Queens,Elmhurst,Commercial,Mixed-Use,20/Q2,"$980,000","$980,000","$980,000",1
Queens,Elmhurst,Commercial,Multi-Family Dwelling,20/Q2,"$1,300,000","$1,300,000","$1,300,000",1
Queens,Elmhurst,Commercial,Other,20/Q2,"$2,600,000","$2,600,000","$2,600,000",1
Queens,Far Rockaway,Commercial,Land,20/Q2,"$2,500,000","$2,500,000","$2,500,000",1
Queens,Far Rockaway,Commercial,Mixed-Use,20/Q2,"$2,500,000","$2,500,000","$2,500,000",1
Queens,Flushing,Commercial,Condo,20/Q2,"$29,522,273","$5,904,455","$9,016,558",5
Queens,Flushing,Commercial,Other,20/Q2,"$12,376,777","$4,125,592","$1,711,819",3
Queens,Forest Hills,Commercial,Co-op,20/Q2,"$1,060,000","$353,333","$350,000",3
Queens,Glendale,Commercial,Industrial,20/Q2,"$184,000,000","$61,333,333","$72,000,000",3
Queens,Glendale,Commercial,Mixed-Use,20/Q2,"$1,880,000","$1,880,000","$1,880,000",1
Queens,Glendale,Commercial,Other,20/Q2,"$98,000,000","$19,600,000","$19,600,000",5
Queens,Hammels,Commercial,Office,20/Q2,"$945,000","$945,000","$945,000",1
Queens,Hammels,Commercial,Other,20/Q2,"$945,000","$945,000","$945,000",1
Queens,Hunters Point,Commercial,Multi-Family Dwelling,20/Q2,"$1,800,000","$1,800,000","$1,800,000",1
Queens,Hunters Point,Commercial,Other,20/Q2,"$6,200,000","$3,100,000","$3,100,000",2
Queens,Jackson Heights,Commercial,Multi-Family Dwelling,20/Q2,"$1,450,000","$1,450,000","$1,450,000",1
Queens,Jackson Heights,Commercial,Other,20/Q2,"$24,000,000","$24,000,000","$24,000,000",1
Queens,Jamaica,Commercial,Land,20/Q2,"$5,000,000","$5,000,000","$5,000,000",1
Queens,Jamaica,Commercial,Mixed-Use,20/Q2,"$4,755,000","$1,585,000","$1,730,000",3
Queens,Jamaica Hills,Commercial,Mixed-Use,20/Q2,"$1,300,000","$1,300,000","$1,300,000",1
Queens,Kew Gardens,Commercial,Other,20/Q2,"$12,000,000","$12,000,000","$12,000,000",1
Queens,Laurelton,Commercial,Other,20/Q2,"$1,295,000","$647,500","$647,500",2
Queens,Long Island City,Commercial,Mixed-Use,20/Q2,"$4,825,000","$1,608,333","$1,915,000",3
Queens,Long Island City,Commercial,Multi-Family Dwelling,20/Q2,"$4,633,173","$2,316,587","$2,316,587",2
Queens,Maspeth,Commercial,Other,20/Q2,"$6,240,000","$2,080,000","$2,670,000",3
Queens,Middle Village,Commercial,Mixed-Use,20/Q2,"$957,500","$957,500","$957,500",1
Queens,Middle Village,Commercial,Other,20/Q2,"$900,000","$900,000","$900,000",1
Queens,"Murray Hill, QNS",Commercial,Other,20/Q2,"$3,534,218","$1,767,109","$1,767,109",2
Queens,North Corona,Commercial,Mixed-Use,20/Q2,"$1,700,000","$1,700,000","$1,700,000",1
Queens,North Corona,Commercial,Multi-Family Dwelling,20/Q2,"$6,160,000","$3,080,000","$3,080,000",2
Queens,North Corona,Commercial,Other,20/Q2,"$3,000,000","$3,000,000","$3,000,000",1
Queens,Oakland Gardens,Commercial,Other,20/Q2,"$1,200,000","$1,200,000","$1,200,000",1
Queens,Queens Village,Commercial,Land,20/Q2,"$275,000","$275,000","$275,000",1
Queens,Queens Village,Commercial,Mixed-Use,20/Q2,"$1,025,000","$512,500","$512,500",2
Queens,Queens Village,Commercial,Multi-Family Dwelling,20/Q2,"$7,000,000","$7,000,000","$7,000,000",1
Queens,Queens Village,Commercial,Other,20/Q2,"$5,070,751","$2,535,376","$2,535,376",2
Queens,Ridgewood,Commercial,Mixed-Use,20/Q2,"$3,325,000","$1,108,333","$1,100,000",3
Queens,Ridgewood,Commercial,Multi-Family Dwelling,20/Q2,"$1,680,000","$840,000","$840,000",2
Queens,Ridgewood,Commercial,Other,20/Q2,"$196,000","$196,000","$196,000",1
Queens,Rockaways,Commercial,Land,20/Q2,"$780,000","$780,000","$780,000",1
Queens,Rosedale,Commercial,Other,20/Q2,"$4,450,000","$4,450,000","$4,450,000",1
Queens,Rosedale,Commercial,Retail,20/Q2,"$975,000","$975,000","$975,000",1
Queens,South Jamaica,Commercial,Mixed-Use,20/Q2,"$1,258,492","$629,246","$629,246",2
Queens,South Jamaica,Commercial,Other,20/Q2,"$2,283,000","$1,141,500","$1,141,500",2
Queens,South Richmond Hill,Commercial,Mixed-Use,20/Q2,"$1,900,000","$950,000","$950,000",2
Queens,South Richmond Hill,Commercial,Other,20/Q2,"$745,000","$745,000","$745,000",1
Queens,Springfield Gardens,Commercial,Land,20/Q2,"$880,000","$880,000","$880,000",1
Queens,Springfield Gardens,Commercial,Other,20/Q2,"$2,360,000","$2,360,000","$2,360,000",1
Queens,St. Albans,Commercial,Mixed-Use,20/Q2,"$1,095,000","$547,500","$547,500",2
Queens,St. Albans,Commercial,Other,20/Q2,"$2,940,000","$1,470,000","$1,470,000",2
Queens,Sunnyside,Commercial,Multi-Family Dwelling,20/Q2,"$1,425,000","$1,425,000","$1,425,000",1
Queens,Sunnyside,Commercial,Other,20/Q2,"$38,680,750","$19,340,375","$19,340,375",2
Queens,Woodhaven,Commercial,Mixed-Use,20/Q2,"$813,655","$813,655","$813,655",1
Queens,Woodhaven,Commercial,Multi-Family Dwelling,20/Q2,"$4,500,000","$4,500,000","$4,500,000",1
Queens,Woodhaven,Commercial,Other,20/Q2,"$10,675,000","$2,135,000","$2,500,000",5
Queens,Woodside,Commercial,Other,20/Q2,"$1,990,000","$1,990,000","$1,990,000",1
Queens,,Commercial,Land,20/Q2,"$14,096,431","$1,281,494","$655,000",11
Queens,,Commercial,Mixed-Use,20/Q2,"$2,500,000","$2,500,000","$2,500,000",1
Queens,,Commercial,Multi-Family Dwelling,20/Q2,"$10,363,231","$3,454,410","$1,983,231",3
Queens,,Commercial,Other,20/Q2,"$68,520,751","$11,420,125","$6,625,000",6
Staten Island,Bull's Head,Commercial,Office,20/Q2,"$1,125,000","$1,125,000","$1,125,000",1
Staten Island,Charleston,Commercial,Mixed-Use,20/Q2,"$678,000","$678,000","$678,000",1
Staten Island,Dongan Hills,Commercial,Other,20/Q2,"$880,000","$880,000","$880,000",1
Staten Island,Graniteville,Commercial,Other,20/Q2,"$300,000","$300,000","$300,000",1
Staten Island,Grasmere,Commercial,Other,20/Q2,"$3,300,000","$3,300,000","$3,300,000",1
Staten Island,Great Kills,Commercial,Co-op,20/Q2,"$115,000","$115,000","$115,000",1
Staten Island,Great Kills,Commercial,Industrial,20/Q2,"$900,000","$900,000","$900,000",1
Staten Island,Great Kills,Commercial,Mixed-Use,20/Q2,"$792,000","$792,000","$792,000",1
Staten Island,Great Kills,Commercial,Other,20/Q2,"$550,000","$550,000","$550,000",1
Staten Island,Grymes Hill,Commercial,Land,20/Q2,"$600,000","$300,000","$300,000",2
Staten Island,Huguenot,Commercial,Mixed-Use,20/Q2,"$725,000","$725,000","$725,000",1
Staten Island,Mariners Harbor,Commercial,Multi-Family Dwelling,20/Q2,"$1,390,000","$695,000","$695,000",2
Staten Island,Midland Beach,Commercial,Other,20/Q2,"$450,000","$450,000","$450,000",1
Staten Island,New Dorp,Commercial,Mixed-Use,20/Q2,"$977,520","$977,520","$977,520",1
Staten Island,Port Richmond,Commercial,Land,20/Q2,"$102,000","$102,000","$102,000",1
Staten Island,Port Richmond,Commercial,Other,20/Q2,"$2,090,000","$696,667","$700,000",3
Staten Island,Rosebank,Commercial,Other,20/Q2,"$500,000","$500,000","$500,000",1
Staten Island,Rossville,Commercial,Other,20/Q2,"$3,125,000","$3,125,000","$3,125,000",1
Staten Island,South Beach,Commercial,Office,20/Q2,"$857,000","$857,000","$857,000",1
Staten Island,Stapleton,Commercial,Mixed-Use,20/Q2,"$480,000","$480,000","$480,000",1
Staten Island,Stapleton,Commercial,Other,20/Q2,"$525,000","$525,000","$525,000",1
Staten Island,"Sunnyside, SI",Commercial,Mixed-Use,20/Q2,"$645,000","$645,000","$645,000",1
Staten Island,"Sunnyside, SI",Commercial,Multi-Family Dwelling,20/Q2,"$1,350,000","$1,350,000","$1,350,000",1
Staten Island,Tompkinsville,Commercial,Mixed-Use,20/Q2,"$600,000","$200,000","$200,000",3
Staten Island,Tompkinsville,Commercial,Other,20/Q2,"$125,000","$125,000","$125,000",1
Staten Island,Tottenville,Commercial,Land,20/Q2,"$475,000","$475,000","$475,000",1
Staten Island,Tottenville,Commercial,Other,20/Q2,"$1,710,391","$855,196","$855,196",2
Staten Island,West Brighton,Commercial,Mixed-Use,20/Q2,"$1,035,000","$1,035,000","$1,035,000",1
Staten Island,West Brighton,Commercial,Other,20/Q2,"$1,000,000","$1,000,000","$1,000,000",1
Staten Island,,Commercial,Land,20/Q2,"$8,557,159","$611,226","$537,773",14
Staten Island,,Commercial,Other,20/Q2,"$6,998,550","$1,749,638","$1,886,775",4
Bronx,Baychester,Commercial,Land,20/Q3,"$100,000","$100,000","$100,000",1
Bronx,Bedford Park,Commercial,Mixed-Use,20/Q3,"$990,000","$990,000","$990,000",1
Bronx,Belmont,Commercial,Other,20/Q3,"$2,200,000","$2,200,000","$2,200,000",1
Bronx,Bronxdale,Commercial,Other,20/Q3,"$925,000","$925,000","$925,000",1
Bronx,Bronxwood,Commercial,Multi-Family Dwelling,20/Q3,"$1,734,503","$867,251","$867,251",2
Bronx,Castle Hill,Commercial,Multi-Family Dwelling,20/Q3,"$609,000","$609,000","$609,000",1
Bronx,Concourse,Commercial,Land,20/Q3,"$1,650,000","$1,650,000","$1,650,000",1
Bronx,Concourse,Commercial,Other,20/Q3,"$6,418,000","$3,209,000","$3,209,000",2
Bronx,Country Club,Commercial,Multi-Family Dwelling,20/Q3,"$1,075,000","$1,075,000","$1,075,000",1
Bronx,Crotona Park East,Commercial,Multi-Family Dwelling,20/Q3,"$107,275,085","$10,727,509","$14,489,298",10
Bronx,Eastchester,Commercial,Other,20/Q3,"$2,550,000","$850,000","$500,000",3
Bronx,East Tremont,Commercial,Other,20/Q3,"$6,500,000","$6,500,000","$6,500,000",1
Bronx,Edenwald,Commercial,Other,20/Q3,"$162,500","$162,500","$162,500",1
Bronx,Fordham,Commercial,Land,20/Q3,"$2,100,000","$2,100,000","$2,100,000",1
Bronx,Fordham,Commercial,Multi-Family Dwelling,20/Q3,"$43,780,537","$7,296,756","$7,688,634",6
Bronx,Fordham,Commercial,Office,20/Q3,"$1,800,000","$1,800,000","$1,800,000",1
Bronx,Fordham,Commercial,Other,20/Q3,"$12,750,000","$12,750,000","$12,750,000",1
Bronx,Highbridge,Commercial,Land,20/Q3,"$8,955,000","$1,791,000","$2,500,000",5
Bronx,Highbridge,Commercial,Other,20/Q3,"$53,100,000","$17,700,000","$26,000,000",3
Bronx,Hunts Point,Commercial,Co-op,20/Q3,"$4,200,000","$600,000","$600,000",7
Bronx,Hunts Point,Commercial,Industrial,20/Q3,"$1,150,000","$1,150,000","$1,150,000",1
Bronx,Hunts Point,Commercial,Other,20/Q3,"$168,974,000","$21,121,750","$3,075,000",8
Bronx,Kingsbridge,Commercial,Land,20/Q3,"$1,455,000","$727,500","$727,500",2
Bronx,Kingsbridge,Commercial,Multi-Family Dwelling,20/Q3,"$10,250,000","$10,250,000","$10,250,000",1
Bronx,Kingsbridge,Commercial,Other,20/Q3,"$14,121,627","$2,017,375","$2,550,000",7
Bronx,Longwood,Commercial,Mixed-Use,20/Q3,"$2,100,000","$2,100,000","$2,100,000",1
Bronx,Longwood,Commercial,Multi-Family Dwelling,20/Q3,"$1,123,318","$561,659","$561,659",2
Bronx,Longwood,Commercial,Other,20/Q3,"$4,500,000","$2,250,000","$2,250,000",2
Bronx,Melrose,Commercial,Multi-Family Dwelling,20/Q3,"$180,888","$180,888","$180,888",1
Bronx,Melrose,Commercial,Other,20/Q3,"$14,350,000","$4,783,333","$5,250,000",3
Bronx,Morrisania,Commercial,Other,20/Q3,"$1,725,000","$862,500","$862,500",2
Bronx,Morris Heights,Commercial,Multi-Family Dwelling,20/Q3,"$800,000","$800,000","$800,000",1
Bronx,Morris Heights,Commercial,Other,20/Q3,"$4,993,534","$2,496,767","$2,496,767",2
Bronx,Morris Park,Commercial,Multi-Family Dwelling,20/Q3,"$4,440,000","$4,440,000","$4,440,000",1
Bronx,Morris Park,Commercial,Office,20/Q3,"$400,000","$400,000","$400,000",1
Bronx,Morris Park,Commercial,Other,20/Q3,"$2,100,000","$2,100,000","$2,100,000",1
Bronx,Mott Haven,Commercial,Multi-Family Dwelling,20/Q3,"$1,900,000","$1,900,000","$1,900,000",1
Bronx,Mott Haven,Commercial,Other,20/Q3,"$18,500,000","$9,250,000","$9,250,000",2
Bronx,Norwood,Commercial,Multi-Family Dwelling,20/Q3,"$12,500,000","$6,250,000","$6,250,000",2
Bronx,Parkchester,Commercial,Multi-Family Dwelling,20/Q3,"$900,000","$900,000","$900,000",1
Bronx,Parkchester,Commercial,Other,20/Q3,"$2,400,000","$2,400,000","$2,400,000",1
Bronx,Pelham Bay,Commercial,Land,20/Q3,"$1,830,000","$915,000","$915,000",2
Bronx,Pelham Bay,Commercial,Other,20/Q3,"$1,400,000","$1,400,000","$1,400,000",1
Bronx,Pelham Gradens,Commercial,Other,20/Q3,"$675,000","$675,000","$675,000",1
Bronx,Pelham Parkway,Commercial,Multi-Family Dwelling,20/Q3,"$11,740,000","$5,870,000","$5,870,000",2
Bronx,Riverdale,Commercial,Other,20/Q3,"$850,000","$850,000","$850,000",1
Bronx,Schuylerville,Commercial,Multi-Family Dwelling,20/Q3,"$800,000","$800,000","$800,000",1
Bronx,Soundview,Commercial,Co-op,20/Q3,"$580,322","$290,161","$290,161",2
Bronx,Soundview,Commercial,Multi-Family Dwelling,20/Q3,"$15,560,000","$3,112,000","$1,400,000",5
Bronx,Spuyten Duyvil,Commercial,Other,20/Q3,"$18,400,000","$18,400,000","$18,400,000",1
Bronx,Throgs Neck,Commercial,Other,20/Q3,"$4,875,000","$1,625,000","$1,975,000",3
Bronx,Tremont,Commercial,Multi-Family Dwelling,20/Q3,"$10,800,000","$5,400,000","$5,400,000",2
Bronx,Tremont,Commercial,Other,20/Q3,"$1,300,000","$1,300,000","$1,300,000",1
Bronx,University Heights,Commercial,Land,20/Q3,"$405,000","$405,000","$405,000",1
Bronx,Van Nest,Commercial,Land,20/Q3,"$900,000","$900,000","$900,000",1
Bronx,Van Nest,Commercial,Mixed-Use,20/Q3,"$2,300,000","$1,150,000","$1,150,000",2
Bronx,Van Nest,Commercial,Other,20/Q3,"$1,100,000","$1,100,000","$1,100,000",1
Bronx,Wakefield,Commercial,Land,20/Q3,"$1,654,000","$827,000","$827,000",2
Bronx,Wakefield,Commercial,Multi-Family Dwelling,20/Q3,"$910,000","$910,000","$910,000",1
Bronx,Wakefield,Commercial,Office,20/Q3,"$190,000","$190,000","$190,000",1
Bronx,Wakefield,Commercial,Other,20/Q3,"$1,200,000","$1,200,000","$1,200,000",1
Bronx,Westchester Square,Commercial,Mixed-Use,20/Q3,"$725,238","$725,238","$725,238",1
Bronx,Westchester Square,Commercial,Other,20/Q3,"$1,827,500","$1,827,500","$1,827,500",1
Bronx,Westchester Village,Commercial,Other,20/Q3,"$5,100,000","$5,100,000","$5,100,000",1
Bronx,West Farms,Commercial,Land,20/Q3,"$3,500,000","$1,750,000","$1,750,000",2
Bronx,West Farms,Commercial,Retail,20/Q3,"$2,127,465","$2,127,465","$2,127,465",1
Bronx,Williamsbridge,Commercial,Multi-Family Dwelling,20/Q3,"$5,890,000","$2,945,000","$2,945,000",2
Bronx,,Commercial,Land,20/Q3,"$60,252,400","$4,303,743","$1,197,500",14
Bronx,,Commercial,Multi-Family Dwelling,20/Q3,"$130,000","$130,000","$130,000",1
Bronx,,Commercial,Office,20/Q3,"$3,400,010","$3,400,010","$3,400,010",1
